Position	Class	Dnase	H3k27ac	H3k27me3	H3k36me3	H3k4me1	H3k4me1_H3K4me3	H3k4me3	P300	TATA	LDTFs_SDTFs_CRFs	TFBS_conservation	All_TFBS_motifs	Conservation	CpGIsland	tss_Dist	GC
chr17_46226552_46227693	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.74409	0	12339	0.3978
chr8_53166730_53167836	1	0	0	0	0	0	0	0	0	0	0	988	0	0.82837	0	0	0.4484
chr10_130831457_130833175	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.80144	0	73130	0.4121
chr7_21084342_21085460	1	0	0	0	0	0	0	0	0	0	0	999	0	0.81939	0	209292	0.3864
chr2_105132815_105133830	1	0	0	0	0	0	0	0	0	0	0	999	0	0.79147	0	5847	0.3556
chr14_36933150_36934532	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.91722	0	12301	0.3625
chr1_3190581_3191428	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.69389	0	35232	0.4474
chr4_84700011_84701265	1	0	0	0	0	0	0	0	0	0	0	997	0	0.7974	0	47102	0.4433
chr11_16377777_16379090	1	0	0	0	0	0	0	0	0	0	0	1000	1	0.94811	0	14961	0.399
chr7_113793545_113794562	1	0	0	0	0	0	0	0	0	0	0	977	0	0.79846	0	65324	0.3421
chr19_30574387_30575360	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.89045	0	53563	0.4224
chr9_84009516_84010866	1	0	0	0	0	0	0	0	0	0	0	999	0	0.87535	0	217571	0.4111
chr10_130366868_130368005	1	0	0	0	0	0	0	0	0	0	0	996	0	0.74442	0	248389	0.5171
chr3_157903310_157904642	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.83682	0	16284	0.316
chr8_78042571_78044201	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.77714	0	129290	0.3478
chr10_78390590_78391875	1	0	0	0	0	0	0	0	0	0	0	976	0	0.80519	0	69837	0.4233
chr7_13450920_13451719	1	0	0	0	0	0	0	0	0	0	0	968	0	0.80428	0	46245	0.3692
chr9_84946893_84948036	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.77939	0	54929	0.398
chr5_3197865_3198942	1	0	0	0	0	0	0	0	0	0	0	986	0	0.61322	0	19656	0.4252
chrX_136316806_136317871	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.72889	0	202972	0.3981
chr13_106015598_106016927	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.6726	0	101288	0.3762
chr1_163441941_163442842	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.70266	0	131896	0.4339
chr1_63665219_63666122	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.87742	0	36911	0.3842
chr9_81823297_81824667	1	0	0	0	0	0	0	0	0	0	0	968	0	0.66105	0	62707	0.3686
chr7_26524662_26525636	1	0	0	0	0	0	0	0	0	0	0	999	0	0.86766	0	44783	0.3952
chr8_77690683_77691779	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.92329	0	159	0.3886
chr18_77010009_77010795	1	0	0	0	0	0	0	0	0	0	0	986	0	0.51874	0	4061	0.3994
chr17_59893119_59894141	1	0	0	0	0	0	0	0	0	0	0	955	0	0.702	0	35480	0.3659
chr2_60352514_60353602	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.88168	0	25178	0.4191
chr8_21907426_21908282	1	0	0	0	0	0	0	0	0	0	0	978	0	0.53668	0	766	0.6039
chr8_21901089_21902326	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.62294	0	0	0.6248
chr5_88673410_88674494	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.84781	0	40129	0.3754
chr7_10684318_10685359	1	0	0	0	0	0	0	0	0	0	1	989	1	0.81602	0	56943	0.3631
chr13_95313852_95315441	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.84019	0	39675	0.3794
chr12_16170590_16171824	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.85459	0	32484	0.2982
chr7_9271308_9272358	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.69879	0	504592	0.38
chr9_84978274_84979131	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.8698	0	40971	0.4049
chr7_22091362_22092557	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.73342	0	83133	0.4276
chr1_87795192_87796737	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.92393	0	410	0.4084
chr5_158143424_158144725	1	0	0	0	0	0	0	0	0	0	0	983	0	0.7588	0	8406	0.3474
chr7_14379627_14380740	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.79834	0	70800	0.3495
chr9_128520992_128522653	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.6627	0	9782	0.3859
chr18_72567672_72569282	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.69738	0	19871	0.3645
chr15_36964819_36966098	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.82138	0	3520	0.3784
chr15_38159507_38161007	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.75739	0	53132	0.4146
chr2_67281257_67282540	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.79652	0	13579	0.4146
chr8_37495309_37496204	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.85075	0	11917	0.4268
chr2_59540640_59541937	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.77354	0	63832	0.3901
chr4_66989480_66990366	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.64217	0	120481	0.395
chr10_118854124_118855243	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.75949	0	30854	0.3628
chr4_14268833_14269924	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.59366	0	31960	0.3996
chr3_137638911_137640108	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.65002	0	77468	0.3767
chr7_20832628_20833902	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.80696	0	6122	0.4262
chr4_42150091_42151064	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.85253	0	3831	0.3196
chr16_51491799_51493025	1	0	0	0	0	0	0	0	0	0	0	991	0	0.7183	0	101355	0.4192
chr18_36763763_36764791	1	0	0	0	0	0	0	0	0	0	0	986	0	0.65245	0	155811	0.357
chr9_13750115_13751398	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.81144	0	176571	0.4162
chr5_87083012_87084752	1	0	0	0	0	0	0	0	0	0	0	999	0	0.72565	0	53925	0.3563
chr11_31989173_31990022	1	0	0	0	0	0	0	0	0	0	0	988	0	0.83504	0	72772	0.4028
chr19_30747057_30748648	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.73806	0	27434	0.3928
chr2_175196043_175197114	1	0	0	0	0	0	0	0	0	0	0	1000	1	0.78731	0	2543	0.3996
chr11_31502035_31503157	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.62316	0	27953	0.3003
chr3_71034389_71035430	1	0	0	0	0	0	0	0	0	0	0	993	0	0.72516	0	18885	0.3602
chr6_50685244_50686237	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.69059	0	0	0.3685
chr2_105697211_105698158	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.80278	0	10397	0.4276
chr11_121799771_121801171	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.82778	0	139693	0.4628
chr9_133540555_133541228	1	0	0	0	0	0	0	0	0	0	0	964	0	0.93676	0.85	574	0.4888
chr1_88615687_88616927	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.82092	0	244289	0.3596
chr13_66609799_66610748	1	0	0	0	0	0	0	0	0	0	1	949	1	0.84886	0	169493	0.3709
chr13_71533037_71534195	1	0	0	0	0	0	0	0	0	0	0	990	0	0.8172	0	55077	0.3445
chr11_16311593_16312881	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.83604	0	37510	0.3322
chr4_181201559_181202529	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.69629	0	477662	0.3474
chr8_76960017_76961714	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.76328	0	354518	0.3335
chr12_24233884_24235634	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.77454	0	129917	0.3611
chr9_37251207_37252223	1	0	0	0	0	0	0	0	0	0	0	945	0	0.7559	0	31936	0.369
chr4_145276813_145278719	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.4658	0	148332	0.4144
chr8_99428481_99429432	1	0	0	0	0	0	0	0	0	0	0	996	0	0.32748	0	9817	0.4521
chr8_100680409_100681809	1	0	0	0	0	0	0	0	0	0	0	960	0	0.55352	0	51286	0.3742
chr20_21214790_21217232	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.49333	0	7876	0.4049
chr13_78976015_78977338	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.70726	0	124365	0.4066
chr8_116430695_116432527	1	0	0	0	0	0	0	0	0	0	0	1000	1	0.67731	0	89301	0.3624
chr2_236962599_236964857	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.57115	0	13204	0.4534
chr17_2081998_2084289	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.58543	0	5525	0.5058
chr7_70103123_70104331	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.72065	0	55527	0.4197
chr4_112668302_112669915	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.53824	0	54041	0.3967
chr4_111669259_111671168	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.7217	0	44390	0.3541
chr1_209989050_209989824	1	0	0	0	0	0	0	0	0	0	0	966	0	0.40216	0	9584	0.5103
chr10_119310483_119311458	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.62003	0.74	5903	0.4676
chr18_63078262_63078839	1	0	0	0	0	0	0	0	0	0	0	868	0	0.3311	0	12409	0.2824
chr5_91442456_91444549	1	0	0	0	0	0	0	0	0	0	0	0	0	0.61292	0	50804	0.376
chr2_175203263_175204895	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.71739	0.82	1111	0.378
chr7_114299711_114302078	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.95946	0	31098	0.3333
chr2_60761404_60763073	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.71899	0	268	0.3948
chr3_71099157_71100851	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.69636	0	2073	0.4273
chr7_114326912_114329772	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.65603	0	58299	0.3321
chr12_103484342_103485519	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.46883	0	60100	0.3653
chr2_105317580_105319856	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.56834	0	359	0.4345
chr5_91970162_91972034	1	0	0	0	0	0	0	0	0	0	0	999	0	0.5736	0	3170	0.3653
chr9_83412700_83413972	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.58217	0	72238	0.3891
chr2_59304974_59306893	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.60795	0	137949	0.3741
chr6_97754043_97755513	1	0	0	0	0	0	0	0	0	0	0	959	0	0.8345	0	581	0.3489
chr12_17848111_17849347	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.71766	0	105184	0.3867
chr4_113442390_113443530	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.55676	0	5061	0.464
chr9_128869446_128870934	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.50171	0	49587	0.4758
chr2_105516737_105518490	1	0	0	0	0	0	0	0	0	0	0	999	0	0.6968	0	27683	0.4295
chr12_17311784_17313759	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.63511	0	372088	0.3741
chr12_103406124_103408154	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.56347	0	53935	0.5024
chr7_114142132_114143527	1	0	0	0	0	0	0	0	0	0	0	999	0	0.64842	0	75562	0.3369
chr1_38712075_38713517	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.38171	0	31635	0.5027
chr1_88108084_88109396	1	0	0	0	0	0	0	0	0	0	1	988	1	0.59515	0	262001	0.4009
chr9_82681268_82682692	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.53538	0	35774	0.408
chr10_102244842_102246334	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.68346	0	3594	0.4932
chr7_20997668_20999102	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.54747	0	122618	0.3716
chr18_76461276_76462723	1	0	0	0	0	0	0	0	0	0	0	0	0	0.38156	0	93949	0.3586
chr18_52699870_52701226	1	0	0	0	0	0	0	0	0	0	0	938	0	0.67356	0	73130	0.3466
chr9_128919674_128920432	1	0	0	0	0	0	0	0	0	0	0	929	0	0.67906	0	99815	0.5277
chr9_128645462_128647097	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.64437	0	39448	0.3669
chr7_20838843_20840395	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.48063	0	12337	0.3311
chr18_75496338_75498507	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.45985	0	161830	0.4149
chr5_158486120_158487498	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.54938	0	13304	0.3026
chr5_92312840_92314645	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.78201	0	37541	0.3789
chr2_73124730_73126091	1	0	0	0	0	0	0	0	0	0	0	975	0	0.46393	0	10219	0.4878
chr18_22744668_22746270	1	0	0	0	0	0	0	0	0	0	0	972	0	0.54603	0	109104	0.3976
chr9_128516934_128518372	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.66863	0	5724	0.3011
chr1_39192609_39194134	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.65238	0	119612	0.4242
chr10_119309200_119310544	1	0	0	0	0	0	0	0	0	0	0	988	0	0.62003	0	4620	0.4642
chr6_98074091_98075722	1	0	0	0	0	0	0	0	0	0	0	953	0	0.65223	0	74434	0.3654
chr5_92031088_92033197	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.5972	0	7126	0.3603
chr9_82010246_82011547	1	0	0	0	0	0	0	0	0	0	0	954	0	0.71608	0	135689	0.3827
chr20_37876814_37877600	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.62099	0	23422	0.5381
chr3_147125146_147126336	1	0	0	0	0	0	0	0	0	0	0	975	0	0.72353	0	498	0.4436
chr5_92314781_92316083	1	0	0	0	0	0	0	0	0	0	0	989	0	0.5545	0	39482	0.3694
chr4_109531908_109533465	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.55018	0	8086	0.3635
chr6_18536628_18538267	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.48106	0	148883	0.4057
chr18_76481722_76483257	1	0	0	0	0	0	0	0	0	0	0	0	0	0.66568	0	73415	0.4273
chr5_92613862_92616844	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.72942	0	141275	0.3759
chr14_29226075_29227673	1	0	0	0	0	0	0	0	0	0	0	999	0	0.55994	0	6796	0.4198
chr2_63275695_63277103	1	0	0	0	0	0	0	0	0	0	0	962	1	0.46917	0.82	0	0.5426
chr2_58975738_58977115	1	0	0	0	0	0	0	0	0	0	0	976	0	0.71537	0	174621	0.326
chr2_58799729_58800607	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.6974	0	51841	0.402
chr9_82224085_82226757	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.61438	0	28943	0.3802
chr5_92141511_92143537	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.50823	0	18424	0.3213
chr7_114261073_114263089	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.49616	0	5523	0.3392
chr6_98902034_98904516	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.73345	0	101793	0.3517
chr11_31816452_31818421	1	0	0	0	0	0	0	0	0	0	0	972	0	0.55588	0	777	0.4514
chr6_99089361_99091043	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.54859	0	83051	0.3822
chr20_39334182_39335059	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.67332	0	6925	0.4937
chr3_71153556_71155053	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.56991	0	24935	0.3901
chr2_103792328_103793819	1	0	0	0	0	0	0	0	0	0	0	973	0	0.37818	0	0	0.4319
chr6_41560717_41562075	1	0	0	0	0	0	0	0	0	0	0	987	0	0.48814	1.12	22805	0.5427
chr9_128522875_128525442	1	0	0	0	0	0	0	0	0	0	0	997	0	0.78408	0	11665	0.3245
chr1_88686076_88687740	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.63202	0	314678	0.384
chr5_91940922_91942042	1	0	0	0	0	0	0	0	0	0	0	988	0	0.51713	0	33162	0.3357
chr2_103909358_103911221	1	0	0	0	0	0	0	0	0	0	0	979	0	0.51795	0	116639	0.4138
chr12_103371347_103372610	1	0	0	0	0	0	0	0	0	0	0	978	0	0.60602	0	19158	0.4299
chr3_148006499_148007810	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.55381	0	7821	0.3447
chr3_71446827_71448809	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.44281	0	36915	0.3698
chr5_158508842_158510137	1	0	0	0	0	0	0	0	0	0	0	999	0	0.72278	0	8039	0.3791
chr9_84167351_84168176	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.68387	0	60261	0.4096
chr2_59476604_59477955	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.67253	0	0	0.4182
chr12_103345263_103346680	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.67747	0	616	0.4276
chr5_158517785_158518914	1	0	0	0	0	0	0	0	0	0	0	999	0	0.60535	0	4464	0.3746
chr6_98829860_98831049	1	0	0	0	0	0	0	0	0	0	0	936	0	0.66696	0	167300	0.3734
chr5_157589029_157590477	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.56217	0	11926	0.4302
chr2_105032493_105034445	1	0	0	0	0	0	0	0	0	0	0	997	0	0.63312	0	2026	0.4579
chr1_39248757_39250129	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.54578	0	63617	0.4846
chr2_60855056_60856888	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.55216	0	74353	0.4268
chr1_164668592_164669823	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.38751	0	19270	0.4841
chr2_104285458_104286792	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.45512	0	199354	0.3478
chr7_21019551_21021200	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.62724	0	144501	0.4214
chr3_71573607_71574540	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.7737	0	18168	0.3654
chr14_57419008_57421445	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.70119	0	58579	0.382
chr14_53833457_53836210	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.63759	0	0	0.3745
chr2_58859997_58861674	1	0	0	0	0	0	0	0	0	0	0	0	0	0.6023	0	112109	0.3178
chr5_92219848_92221133	1	0	0	0	0	0	0	0	0	0	0	963	0	0.63735	0	54165	0.3758
chr1_88025863_88027203	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.56187	0	188524	0.4111
chr9_82590314_82593174	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.62612	0	52319	0.4237
chr14_36973775_36974585	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.74366	0.69	7790	0.4148
chr14_29743374_29745881	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.637	0	77127	0.3454
chr18_22235986_22237388	1	0	0	0	0	0	0	0	0	0	0	991	0	0.59422	0	0	0.4315
chr5_92526066_92527353	1	0	0	0	0	0	0	0	0	0	0	959	0	0.66049	0	121690	0.3776
chr5_92634702_92636476	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.73448	0	121643	0.3889
chr3_147378547_147380603	1	0	0	0	0	0	0	0	0	0	0	991	0	0.66639	0	152819	0.354
chr2_58748340_58750140	1	0	0	0	0	0	0	0	0	0	0	988	0	0.81974	0	452	0.3905
chr6_19976157_19977513	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.72187	0	136845	0.4056
chr2_105300344_105301657	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.38894	0	18558	0.3419
chr18_22616831_22618682	1	0	0	0	0	0	0	0	0	0	0	0	0	0.63298	0	16881	0.3938
chr2_59178992_59180242	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.86696	0	27255	0.324
chr1_163507965_163509139	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.612	0	197920	0.379
chr18_75569573_75570862	1	0	0	0	0	0	0	0	0	0	0	974	0	0.35833	0	113636	0.4809
chr5_50390899_50392257	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.49247	0	124897	0.3468
chr21_34290782_34292115	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.46861	0	39080	0.4193
chr1_164805507_164806794	1	0	0	0	0	0	0	0	0	0	0	984	0	0.33217	0	7834	0.3931
chr7_114463797_114464462	1	0	0	0	0	0	0	0	0	0	0	945	0	0.67088	0	97746	0.3428
chr1_88535719_88538390	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.64924	0	164321	0.3672
chr2_59102071_59103380	1	0	0	0	0	0	0	0	0	0	0	956	0	0.51472	0	48356	0.4278
chr1_164604141_164605474	1	0	0	0	0	0	0	0	0	0	0	977	0	0.59973	0	3923	0.4673
chr3_147802357_147803586	1	0	0	0	0	0	0	0	0	0	0	999	0	0.70801	0	6411	0.3572
chr20_21488551_21490021	1	0	0	0	0	0	0	0	0	0	0	966	0	0.40672	0.76	2063	0.5727
chr5_158017768_158019067	1	0	0	0	0	0	0	0	0	0	0	993	0	0.55066	0	105460	0.4218
chr2_66762515_66765088	1	0	0	0	0	0	0	0	0	0	1	977	1	0.64595	0	36073	0.3668
chr2_103538361_103539868	1	0	0	0	0	0	0	0	0	0	0	984	0	0.5598	0	26180	0.3775
chr7_42252831_42254560	1	0	0	0	0	0	0	0	0	0	0	991	0	0.59365	0	12760	0.384
chr1_88065041_88066530	1	0	0	0	0	0	0	0	0	0	0	985	0	0.81841	0	227702	0.3814
chr14_57430887_57432346	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.61998	0	70458	0.3872
chr6_98212329_98214701	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.55991	0	47255	0.3435
chr3_147651676_147653436	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.59091	0	4354	0.3482
chr7_21080801_21082086	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.53846	0	205751	0.4046
chr5_91271776_91272886	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.66496	0	105527	0.3531
chr6_98504034_98506058	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.71249	0	117369	0.3339
chr1_164620038_164621164	1	0	0	0	0	0	0	0	0	0	0	999	1	0.45826	0	0	0.5
chr10_119589659_119591176	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.47166	0	0	0.4561
chr8_64564272_64565973	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.59902	0	51340	0.355
chr16_10319829_10320876	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.43335	0	43217	0.4326
chr2_67052101_67052901	1	0	0	0	0	0	0	0	0	0	0	973	0	0.49558	0	78666	0.4437
chr13_112268067_112269088	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.32741	0	19711	0.4289
chr3_157775742_157778000	1	0	0	0	0	0	0	0	0	0	1	988	1	0.58067	0	28772	0.3542
chr1_218207432_218208498	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.56387	0	2255	0.3527
chr9_98257859_98259405	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.51716	0	653	0.4087
chr7_155547616_155548788	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.55684	0	8336	0.3575
chr22_28238313_28239718	1	0	0	0	0	0	0	0	0	0	1	976	1	0.46138	0	16885	0.5024
chr2_19774115_19776218	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.69366	0	98904	0.3922
chr20_10793183_10794439	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.45428	0	47248	0.4116
chr16_52468529_52471762	1	0	0	0	0	0	0	0	0	0	0	993	0	0.51199	0	7876	0.3637
chr11_16423269_16426037	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.75076	0	0	0.3562
chr6_112822313_112826325	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.31932	0	19474	0.3606
chr2_104667872_104670648	1	0	0	0	0	0	0	0	0	0	0	959	0	0.38988	0	0	0.3948
chr21_17681162_17682802	1	0	0	0	0	0	0	0	0	0	0	993	0	0.51289	0	707	0.3841
chr8_80874361_80876746	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.23262	0	4744	0.3953
chr7_127174386_127177546	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.35358	0	48115	0.4446
chr1_61917795_61920190	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.99602	0	48047	0.4066
chr11_110000895_110003234	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.44262	0	0	0.3522
chr11_12865332_12868546	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.39065	0	1795	0.4212
chr6_9095334_9096985	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.3216	0	65025	0.4173
chr3_62405817_62408099	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.43032	0	15266	0.4531
chr8_77598007_77600645	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.8091	0	1991	0.3665
chr10_124827454_124829734	1	0	0	0	0	0	0	0	0	0	0	976	0	0.47762	0	15177	0.4074
chr15_97128054_97130294	1	0	0	0	0	0	0	0	0	0	0	999	0	0.40954	0	135982	0.4062
chr5_50467950_50469989	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.47332	0	201948	0.3477
chr1_198263562_198265742	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.46828	0	16728	0.3444
chr1_213498112_213501134	1	0	0	0	0	0	0	0	0	0	0	0	0	0.47086	0	82709	0.453
chr7_25791903_25794282	1	0	0	0	0	0	0	0	0	0	0	972	0	0.47807	0	1288	0.4854
chr8_59941214_59943636	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.67656	0	35716	0.3509
chr5_2204457_2208380	1	0	0	0	0	0	0	0	0	0	0	996	0	0.13395	0	236249	0.5483
chr9_133353647_133355097	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.6006	0	1711	0.5724
chr8_28370867_28371860	1	0	0	0	0	0	0	0	0	0	0	0	0	0.45266	0	19094	0.3293
chr13_35772272_35774420	1	0	0	0	0	0	0	0	0	0	0	997	0	0.35326	0	128183	0.3156
chr1_167296954_167299046	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.51043	0	0	0.3656
chr3_181958774_181961127	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.50718	0	119102	0.3922
chr13_36072914_36075972	1	0	0	0	0	0	0	0	0	0	0	986	0	0.52342	0	22028	0.3744
chr10_37054745_37057224	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.33515	0	171812	0.3844
chr6_22148574_22151387	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.51697	0	1137	0.3839
chr7_34097962_34100011	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.27139	0	6832	0.4328
chr9_92292484_92293889	1	0	0	0	0	0	0	0	0	0	0	989	0	0.32932	0	22676	0.5181
chr6_20867105_20870529	1	0	0	0	0	0	0	0	0	0	0	991	0	0.24925	0	66179	0.3624
chr12_97468703_97471089	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.35632	0	50904	0.3964
chr3_193660817_193662478	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.38905	0	35924	0.5075
chr5_107299863_107302976	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.33632	0	247320	0.352
chr21_34465959_34469066	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.21468	0	21985	0.3971
