Position	Class	Dnase	H3k27ac	H3k27me3	H3k36me3	H3k4me1	H3k4me1_H3K4me3	H3k4me3	P300	TATA	LDTFs_SDTFs_CRFs	TFBS_conservation	All_TFBS_motifs	Conservation	CpGIsland	tss_Dist	GC
chr11_16423269_16426037	1	5	0	0	0	4.70543	0	0	0	0	1	1000	1	0.75076	0	0	0.3562
chr6_112822313_112826325	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.31932	0	19474	0.3606
chr2_104667872_104670648	1	0	0	0	0	0	0	0	0	0	0	959	0	0.38988	0	0	0.3948
chr21_17681162_17682802	1	0	0	0	0	0	0	0	0	0	0	993	0	0.51289	0	707	0.3841
chr8_80874361_80876746	1	15	0	0	0	0	0	0	0	0	1	1000	1	0.23262	0	4744	0.3953
chr7_127174386_127177546	1	0	0	5.52346	0	0	0	0	0	0	0	1000	0	0.35358	0	48115	0.4446
chr1_61917795_61920190	1	137	0	0	0	3.02346	0	0	0	0	1	1000	1	0.99602	0	48047	0.4066
chr11_110000895_110003234	1	6	0	0	0	3.87962	0	0	0	0	1	1000	1	0.44262	0	0	0.3522
chr11_12865332_12868546	1	70	9.34879	0	0	6.64493	0.64	3.69317	0	0	1	1000	1	0.39065	0	1795	0.4212
chr6_9095334_9096985	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.32160	0	65025	0.4173
chr3_62405817_62408099	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.43032	0	15266	0.4531
chr8_77598007_77600645	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.80910	0	1991	0.3665
chr10_124827454_124829734	1	0	0	0	0	0	0	0	0	0	0	976	0	0.47762	0	15177	0.4074
chr15_97128054_97130294	1	0	0	0	0	0	0	0	0	0	0	999	0	0.40954	0	135982	0.4062
chr5_50467950_50469989	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.47332	0	201948	0.3477
chr1_198263562_198265742	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.46828	0	16728	0.3444
chr1_213498112_213501134	1	13	0	0	0	0	0	0	0	0	0	0	0	0.47086	0	82709	0.4530
chr7_25791903_25794282	1	0	0	4.46324	0	0	0	0	0	0	0	972	0	0.47807	0	1288	0.4854
chr8_59941214_59943636	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.67656	0	35716	0.3509
chr5_2204457_2208380	1	30	0	0	0	0	0	0	0	0	0	996	0	0.13395	0	236249	0.5483
chr9_133353647_133355097	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.60060	0	1711	0.5724
chr8_28370867_28371860	1	0	0	0	0	0	0	0	0	0	0	0	0	0.45266	0	19094	0.3293
chr13_35772272_35774420	1	0	0	0	0	0	0	0	0	0	0	997	0	0.35326	0	128183	0.3156
chr1_167296954_167299046	1	59	0	0	0	5.84841	0.58	4.26463	0	0	1	1000	1	0.51043	0	0	0.3656
chr3_181958774_181961127	1	7	0	0	0	0	0	0	0	0	1	1000	1	0.50718	0	119102	0.3922
chr13_36072914_36075972	1	0	0	0	0	0	0	0	0	0	0	986	0	0.52342	0	22028	0.3744
chr10_37054745_37057224	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.33515	0	171812	0.3844
chr6_22148574_22151387	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.51697	0	1137	0.3839
chr7_34097962_34100011	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.27139	0	6832	0.4328
chr9_92292484_92293889	1	0	0	0	0	0	0	0	0	0	0	989	0	0.32932	0	22676	0.5181
chr6_20867105_20870529	1	0	0	0	0	0	0	0	0	0	0	991	0	0.24925	0	66179	0.3624
chr12_97468703_97471089	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.35632	0	50904	0.3964
chr3_193660817_193662478	1	0	16.72659	0	0	8.99483	0.71	0	0	0	1	1000	1	0.38905	0	35924	0.5075
chr5_107299863_107302976	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.33632	0	247320	0.3520
chr21_34465959_34469066	1	0	0	5.99086	0	0	0	0	0	0	0	1000	0	0.21468	0	21985	0.3971
chr2_50840428_50844037	1	0	0	0	0	0	0	0	0	0	0	926	0	0.05043	0	3153	0.3660
chr9_3401031_3402562	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.48952	0	5434	0.3605
chr6_135601698_135604052	1	11	0	0	0	4.85217	0	0	0	0	1	1000	1	0.35043	0	17739	0.3538
chr6_23180012_23182186	1	0	0	0	0	0	0	0	0	0	0	963	0	0.37853	0	148002	0.4319
chr12_103405885_103408290	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.56347	0	53696	0.4948
chr6_163276830_163279930	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.19579	0	127798	0.4348
chr9_84264195_84266950	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.58006	0	28722	0.4145
chr9_82276120_82278534	1	4	0	0	0	0	0	0	0	0	1	1000	1	0.29674	0	0	0.3918
chr4_153287655_153290517	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.23237	0	13150	0.3329
chr18_42322323_42326001	1	14	0	5.69419	0	5.26079	0	0	0	0	0	957	0	0.26808	0.85	45194	0.5089
chr18_42942363_42944135	1	0	0	0	0	0	0	0	0	0	0	974	0	0.33115	0	71127	0.4791
chr8_59168210_59170121	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.30369	0	3191	0.3600
chr6_38358690_38360084	1	0	0	0	0	0	0	0	0	0	0	999	0	0.39211	0	89383	0.3859
chr1_204423958_204424935	1	0	0	0	0	0	0	0	0	0	0	996	0	0.25502	0	484	0.5527
chr14_80095739_80097310	1	0	0	0	0	0	0	0	0	0	0	935	0	0.26284	0	2344	0.4112
chr5_124708335_124710392	1	0	0	0	0	0	0	0	0	0	0	953	0	0.32405	0	1717	0.3543
chr4_90917033_90921053	1	0	0	0	0	0	0	0	0	0	0	950	0	0.26097	0	44437	0.3539
chr5_124330649_124332930	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.40866	0	39593	0.3669
chr10_11721307_11722768	1	0	0	0	0	0	0	0	0	0	0	0	0	0.19711	0	0	0.4407
chr16_61057518_61059625	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.23749	0	500363	0.3412
chr18_49572585_49574511	1	0	0	0	0	0	0	0	0	0	0	993	0	0.35386	0	290884	0.3411
chr2_3268196_3270849	1	0	0	0	0	0	0	0	0	0	0	988	0	0.09802	0	6865	0.5058
chr3_63672828_63674786	1	0	0	0	0	0	0	0	0	0	0	908	0	0.06746	0	34454	0.4448
chr1_33828789_33830947	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.26119	0	7978	0.5315
chr4_126439832_126442014	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.25088	0	72566	0.3460
chr9_38425496_38429775	1	9	0	0	0	0	0	0	0	0	0	888	0	0.04654	0	1051	0.4610
chr6_3349397_3352257	1	26	0	0	0	10.20383	0.72	3.95736	0	0	1	923	1	0.03657	0	24979	0.4744
chr14_68634843_68636060	1	0	0	0	0	0	0	0	0	0	0	967	0	0.45436	0	37929	0.3648
chr13_43167371_43169597	1	19	0	0	0	0	0	0	0	0	0	1000	0	0.23692	0	19011	0.4043
chr13_78406128_78407714	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.23027	0	3771	0.3562
chr18_56471647_56474866	1	0	0	0	0	0	0	0	0	0	0	968	0	0.10040	0	6245	0.4594
chr7_155264047_155265809	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.39744	0	13223	0.5
chr5_50854444_50856213	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.43049	0	107452	0.3267
chr8_78370218_78372418	1	0	0	0	0	0	0	0	0	0	0	959	0	0.51771	0	7285	0.3168
chr7_69596979_69598263	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.38118	0	183638	0.4174
chr12_59460190_59462367	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.35964	0	145770	0.3830
chr1_119028026_119029955	1	0	0	0	0	0	0	0	0	0	0	962	0	0.37563	0	300179	0.4188
chr7_28114903_28117771	1	0	0	0	0	0	0	0	0	0	1	1000	1	0.30768	0	3599	0.3601
chr5_81318882_81321683	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.35367	0	31068	0.3566
chr3_168958333_168962944	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.68680	0	24082	0.3899
chr10_78282592_78284988	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.55482	0	31156	0.4215
chr11_75758037_75760619	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.45087	0	63557	0.3841
chr3_55017475_55018560	1	0	0	0	0	0	0	0	0	0	0	993	0	0.48592	0	3144	0.4129
chr10_77021198_77022845	1	22	0	0	0	0	0	0	0	0	1	1000	1	0.43592	0	6731	0.5094
chr4_95589445_95591459	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.39674	0	4936	0.3579
chr18_43168347_43170729	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.41217	0	24036	0.4659
chr21_17951012_17953659	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.32057	0	1298	0.3437
chr1_169910396_169913079	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.26725	0	46987	0.3138
chr17_2079772_2081236	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.62255	0	3299	0.4877
chr9_113923350_113928045	1	0	0	0	0	0	0	0	0	0	0	999	0	0.20864	0	119071	0.3761
chr20_54241646_54244672	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.19602	0	197910	0.4028
chr5_131600830_131602104	1	0	0	0	3.66268	5.81838	0	0	0	0	1	0	1	0.15593	0	3688	0.5533
chr1_62053433_62055908	1	57	0	0	0	0	0	0	0	1	1	994	1	0.26660	0	93621	0.4363
chr6_105044981_105046701	1	0	0	0	0	0	0	0	0	0	0	957	0	0.41099	0	133544	0.3726
chr3_193677518_193680170	1	0	0	0	0	2.61877	0	0	0	0	0	1000	0	0.24000	0	18232	0.4588
chr4_54061474_54065280	1	18	0	0	0	0	0	0	0	0	1	1000	1	0.36256	0	166948	0.3418
chr6_45847301_45850554	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.43468	0	20362	0.4460
chr3_94051018_94053829	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.22821	0	255832	0.3372
chr9_89648350_89651598	1	0	0	0	0	0	0	0	0	0	0	976	0	0.15690	0	5443	0.4057
chr18_43133056_43135229	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.30660	0	45889	0.4431
chr7_25919000_25922541	1	10	0	4.30625	0	0	0	0	0	0	0	0	0	0.34217	0	66482	0.4041
chr14_77384641_77387697	1	46	4.07031	0	0	4.73754	0	0	0	0	1	996	1	0.25653	0	3295	0.5638
chr17_68999469_69000768	1	0	0	0	0	0	0	0	0	0	0	988	0	0.36538	0	197550	0.4372
chr12_59361630_59364518	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.13618	0	47210	0.3272
chr3_102386162_102388382	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.20030	0	4375	0.3828
chr3_55524543_55526260	1	0	0	0	0	0	0	0	0	0	0	988	0	0.26554	0	569	0.4484
chr5_134769599_134772144	1	23	0	0	0	8.03249	0	0	0	0	1	1000	1	0.23519	0	10894	0.5296
chr3_79042278_79045053	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.32065	0	22641	0.3848
chr2_159779317_159780341	1	0	0	0	0	0	0	0	0	0	0	986	0	0.39686	0	44804	0.4208
chr2_37643870_37645460	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.31928	0	48446	0.4006
chr8_122076654_122078139	1	0	0	0	0	0	0	0	0	0	0	938	0	0.16206	0	151349	0.3447
chr1_62045460_62048159	1	0	0	0	0	0	0	0	0	0	0	988	0	0.23366	0	101370	0.3823
chr1_59522325_59524092	1	14	0	0	0	6.39852	0	0	0	0	1	978	1	0.13211	0	10	0.4827
chr14_95836414_95839481	1	0	0	0	0	0	0	0	0	0	0	931	0	0.09387	0	36495	0.5060
chr1_54925046_54928826	1	27	0	0	0	6.50401	0	0	0	0	1	999	1	0.16896	0	43117	0.5425
chr11_1985072_1987372	1	21	0	0	0	0	0	0	0	0	0	997	0	0.05786	0.65	8265	0.6565
chr10_80295449_80297087	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.15610	0	6941	0.5018
chr2_5549618_5553025	1	0	0	0	0	0	0	0	0	0	0	978	0	0.30456	0	143138	0.3645
chr17_13015647_13018459	1	24	0	0	0	0	0	0	0	0	0	1000	0	0.17087	0	16422	0.4669
chr12_67127104_67129730	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.20990	0	54178	0.3865
chr10_76513161_76514681	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.23901	0	67207	0.5184
chr2_220713868_220717300	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.07626	0	52310	0.4880
chr15_74870847_74872794	1	0	0	0	0	9.91804	0	0	0	0	1	983	1	0.09908	0	10733	0.4822
chr21_40361359_40363126	1	0	0	5.97495	0	0	0	0	0	0	1	916	1	0.02093	0	11658	0.5087
chr17_63161262_63164266	1	0	0	0	0	8.32691	0	0	0	0	0	949	0	0.04334	0	20555	0.4773
chr14_29857930_29860548	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.86593	0	0	0.3701
chr4_124775814_124779530	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.22246	0	80395	0.3127
chr2_104353933_104357342	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.42093	0	128804	0.3496
chr2_8781394_8783591	1	0	0	0	0	0	0	0	0	0	0	951	0	0.27929	0	18321	0.4319
chr2_104578156_104580488	1	0	0	0	0	0	0	0	0	0	0	986	0	0.30348	0	81488	0.3765
chr9_81010879_81014103	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.25748	0	98820	0.4447
chr11_31895594_31899062	1	0	0	0	0	0	0	0	0	0	0	978	0	0.30919	0	8257	0.4596
chr12_17171711_17174776	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.24834	0	232015	0.3507
chr2_105044282_105047512	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.51233	0	2212	0.3931
chr2_60498057_60502013	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.34453	0	78138	0.4259
chr18_53018678_53020044	1	0	0	0	0	0	0	0	0	0	0	978	0	0.52782	0	0	0.3308
chr14_36911162_36914360	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.40632	0	32473	0.4043
chr14_29710885_29713340	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.53128	0	109668	0.3535
chr12_103405110_103408796	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.56347	0	52921	0.4625
chr3_193929360_193931457	1	17	0	0	0	6.16960	0	0	0	0	1	1000	1	0.36969	0	5263	0.4711
chr18_23044107_23046853	1	0	0	0	0	0	0	0	0	0	0	967	0	0.29276	0	111952	0.4235
chr4_109254340_109257033	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.45123	0	156896	0.4344
chr1_38835996_38838106	1	0	0	6.24632	0	0	0	0	0	0	0	1000	0	0.31834	0	102761	0.4668
chr21_34221456_34223948	1	0	0	4.70577	0	0	0	0	0	0	0	1000	0	0.42308	0	0	0.3747
chr10_119725799_119727161	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.36073	0	47460	0.3582
chr2_105464986_105467538	1	26	0	0	0	0	0	0	0	0	1	911	1	0.34022	0	373	0.4259
chr2_104686690_104688638	1	0	0	0	0	0	0	0	0	0	0	983	0	0.25340	0	16730	0.2900
chr2_104016646_104019824	1	0	0	0	0	0	0	0	0	0	0	992	0	0.21480	0	223927	0.3775
chr3_28033828_28035751	1	0	0	0	0	0	0	0	0	0	0	957	0	0.35497	0	34343	0.4149
chr22_46240915_46242300	1	0	0	0	0	0	0	0	0	0	0	891	0	0.19900	0	41328	0.3898
chr3_193489359_193491333	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.25578	0	70465	0.4736
chr6_97912825_97915982	1	0	0	0	0	0	0	0	0	0	0	0	0	0.29353	0	159363	0.3436
chr18_23432723_23434825	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.46972	0	180204	0.4376
chr10_35972892_35975932	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.27101	0	42529	0.3865
chr12_114101195_114103805	1	47	5.36166	0	0	9.50362	0	0	0	0	1	993	1	0.18900	0	101209	0.5114
chr3_147563409_147566604	1	0	0	0	0	0	0	0	0	0	0	968	0	0.25679	0	0	0.3205
chr12_516066_518656	1	22	10.76330	0	0	8.30617	0	0	0	0	0	882	0	0.04694	0	5238	0.4339
chr12_103570982_103573398	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.39553	0	0	0.4122
chr5_91927845_91931024	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.17801	0	32104	0.3457
chr2_212254840_212257158	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.28922	0	272921	0.3576
chr14_57320664_57324319	1	5	0	0	0	0	0	0	0	0	1	1000	1	0.47681	0	35558	0.3849
chr2_103768696_103772482	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.06937	0	20236	0.4062
chr4_124383428_124386454	1	0	0	0	0	0	0	0	0	0	0	963	0	0.10923	0	24968	0.3717
chr9_81052204_81055820	1	46	0	0	0	0	0	0	0	0	1	1000	1	0.34002	0	140145	0.4615
chr7_42185602_42187508	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.24793	0	4544	0.3892
chr10_35925382_35927242	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.50461	0	3120	0.3940
chr10_36072272_36074291	1	0	0	0	0	0	0	0	0	0	0	976	0	0.11579	0	113600	0.3927
chr9_100636218_100637962	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.24218	0	20682	0.5177
chr7_90777214_90780836	1	0	0	0	0	0	0	0	0	0	0	937	0	0.13422	0	112946	0.3859
chr18_25663863_25668856	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.18670	0	8337	0.3901
chr2_220771085_220773279	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.29315	0	1474	0.4097
chr18_25500905_25504214	1	0	0	0	0	0	0	0	0	0	0	946	0	0.14581	0	30268	0.4203
chr5_55896173_55899069	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.13967	0	2990	0.4164
chr5_141930055_141932276	1	0	0	0	0	0	0	0	0	0	0	976	0	0.19230	0	29136	0.4808
chr7_95874847_95878101	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.21116	0	60895	0.3349
chr5_124651163_124654187	1	0	0	0	0	0	0	0	0	0	0	953	0	0.28912	0	50073	0.3320
chr6_140207977_140211769	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.22818	0	9448	0.3438
chr18_19338952_19341922	1	0	4.97437	0	0	2.99253	0	0	0	0	0	973	0	0.14851	0	17671	0.3572
chr4_56919589_56923793	1	0	0	0	0	0	0	0	0	0	0	983	0	0.09855	0	88557	0.3763
chr2_85997467_86001005	1	0	0	4.26693	0	0	0	0	0	0	0	1000	0	0.28747	0	7151	0.5573
chr18_22808334_22809984	1	12	0	0	0	0	0	0	0	0	1	999	1	0.40704	0	72014	0.3460
chr14_75703373_75705053	1	0	0	0	0	0	0	0	0	0	0	904	0	0.36986	0	21060	0.4672
chr8_93030368_93033345	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.27584	0	0	0.3486
chr7_35412725_35416349	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.12985	0	113384	0.4539
chr7_69399070_69400682	1	0	0	0	0	0	0	0	0	0	0	933	0	0.29176	0	109458	0.4305
chr8_37683090_37685347	1	28	0	0	0	3.50675	0	0	0	0	1	973	1	0.12899	0	22009	0.6309
chr18_20049644_20052904	1	0	0	3.44762	0	3.50458	0	0	0	0	0	1000	0	0.31971	0	51765	0.4693
chr14_23906587_23908214	1	9	6.07063	0	0	9.58654	0.66	4.92423	0	0	1	1000	1	0.23524	0	1659	0.5212
chr1_113540056_113542020	1	22	0	0	0	0	0	0	0	0	1	990	1	0.17556	0	8855	0.4572
chr12_114370126_114372056	1	136	12.76413	0	0	12.97949	0.78	4.50397	0	1	1	990	1	0.08758	0	0	0.5414
chr17_27994702_27996874	1	12	4.98108	0	0	4.58804	0	0	0	0	1	916	1	0.14401	0	21836	0.4185
chr7_25533607_25536880	1	46	10.48040	0	0	9.28819	0.70	3.98749	40.808230399486	0	1	1000	1	0.34431	0	53802	0.4457
chr10_78156517_78158752	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.61230	0	258	0.4389
chr10_71335775_71338729	1	13	0	0	0	0	0	0	0	0	0	1000	0	0.48831	0.71	212	0.5890
chr1_18958671_18960284	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.38645	0.86	653	0.5523
chr4_155580703_155582056	1	0	0	0	0	0	0	0	0	0	0	924	0	0.17412	0	32479	0.3503
chr8_130644090_130647317	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.15607	0	45168	0.4307
chr8_33891203_33892738	1	0	0	0	0	0	0	0	0	0	0	959	0	0.24721	0	24089	0.4117
chr9_100636218_100640509	1	14	0	0	0	0	0	0	0	0	1	1000	1	0.24218	0	20682	0.4826
chr11_16190865_16192453	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.44551	0	57449	0.3526
chr12_103613944_103615320	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.37760	0	41490	0.3902
chr16_73362809_73364292	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.58875	0	56411	0.4558
chr17_32077519_32078677	1	35	0	0	0	0	0	0	0	0	1	1000	1	0.31464	0	61697	0.4343
chr18_49279374_49281480	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.35342	0	360962	0.3689
chr5_106909516_106911012	1	0	0	0	0	0	0	0	0	0	0	973	0	0.56193	0	67623	0.3716
chr6_101743524_101745234	1	0	0	0	0	0	0	0	0	0	0	941	0	0.22835	0	101429	0.3520
chr8_27752440_27753351	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.25199	0	8646	0.5005
chr9_2240936_2242833	1	25	0	0	0	4.21858	0.27	11.24651	0	0	1	954	1	0.24608	0.84	80991	0.5429
chrX_123350827_123352587	1	0	0	0	0	4.45091	0	0	0	0	1	989	1	0.38463	0	123064	0.4630
chrX_150407692_150409052	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.31490	0	56834	0.4125
chr3_50636478_50640158	1	38	19.13056	0	0	6.01970	0.53	6.35889	0	0	1	964	1	0.12106	0	8792	0.5845
chr11_75264066_75266752	1	50	17.36976	0	0	9.96948	0	0	0	0	1	964	1	0.09626	0	6348	0.5793
chr2_241197357_241200155	1	15	0	0	0	0	0	0	0	0	1	942	1	0.03163	0	1904	0.6068
chr18_12277696_12281650	1	14	0	0	0	0	0	0	0	0	0	910	0	0.03558	0	6656	0.5290
chr5_148801693_148805076	1	21	0	0	0	8.33223	0	0	0	0	0	1000	0	0.11634	0	4772	0.5474
chr7_158888320_158891362	1	17	0	3.95980	0	0	0	0	0	0	0	813	0	0.02148	0	0	0.5831
chr19_11251931_11254703	1	69	8.30180	0	3.99078	14.44111	0.71	5.95136	0	0	1	907	1	0.03479	0	11755	0.5916
chr11_65254704_65258394	1	45	8.78298	0	0	8.83895	0	0	0	0	1	963	1	0.05963	0	6838	0.5585
chr16_66937076_66939560	1	0	0	0	0	13.32013	0	0	0	0	1	980	1	0.13930	0	13190	0.5942
chr10_134442029_134446812	1	0	0	0	0	0	0	0	0	0	0	0	0	0.01263	0	57083	0.5444
chr2_218801171_218803563	1	0	0	0	0	0	0	0	0	0	0	961	0	0.19548	0	0	0.5576
chr1_230984523_230987981	1	0	0	0	0	0	0	0	0	0	0	973	0	0.05128	0	3801	0.5410
chr10_80980316_80984042	1	0	0	0	0	4.44712	0	0	0	0	0	1000	0	0.12304	0	19383	0.5670
chr17_37831124_37834530	1	46	5.40259	0	0	9.73467	0	0	0	0	1	0	1	0.19738	0	6408	0.5786
chr5_77141743_77145131	1	0	0	5.55825	0	0	0	0	0	0	0	1000	0	0.48122	0	19473	0.4557
chr14_57474144_57478090	1	128	25.33664	0	0	4.26411	0.30	9.72254	0	1	1	1000	1	0.45502	0	57170	0.3674
chr7_115451531_115454796	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.36631	0	21748	0.3565
chr8_106602865_106607408	1	10	0	0	0	7.15068	0.64	3.96931	0	0	1	1000	1	0.41302	0	61753	0.3447
chr2_145339602_145341530	1	35	64.71851	0	0	15.19107	0.82	12.78107	74.2556542496668	0	1	1000	1	0.48946	0	15600	0.4356
chr7_121967528_121971078	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.41084	0	0	0.3656
chr21_39227606_39229223	1	0	0	0	0	0	0	0	0	0	0	0	0	0.05757	0	56334	0.4409
chr5_172198673_172201009	1	50	25.25284	0	0	8.70183	0.42	8.46362	0	0	1	964	1	0.07730	0.94	474	0.5346
chr7_95236622_95240458	1	38	3.83946	0	0	7.41819	0.38	5.54011	0	1	1	939	1	0.10971	0	0	0.3936
chr1_8130439_8131887	1	0	0	0	0	0	0	0	0	0	0	934	1	0.06802	0	43641	0.4143
chr10_3851587_3853863	1	48	24.10539	0	0	11.56711	0.62	7.35155	0	1	1	969	1	0.13703	0	22278	0.4442
chr16_89057397_89061023	1	275	27.16527	0	0	10.52542	0.41	10.37109	61.2507084674006	0	1	975	1	0.05845	0	6957	0.6111
chr17_61751592_61755090	1	48	9.43981	0	0	9.39986	0.61	6.12700	0	0	1	1000	1	0.14510	0	10468	0.4656
chr1_44500383_44503337	1	489	16.51241	0	0	10.79395	0.71	5.73683	60.7887765123769	0	1	988	1	0.13990	0	0	0.5277
chr11_33964286_33967857	1	62	51.82541	0	0	12.42811	0.73	4.56979	89.575561272791	0	1	973	1	0.08559	0	50449	0.4500
chr11_8226046_8230683	1	82	4.49234	5.35773	0	6.26994	0.55	6.49075	0	0	1	1000	1	0.24318	0	35332	0.5184
chr20_49306307_49309162	1	147	38.26484	0	0	6.45162	0.19	26.87226	0	0	1	963	1	0.18814	0	0	0.5520
chr1_181121049_181123654	1	488	12.14536	0	0	12.53710	0.67	6.27555	60.1283739063912	0	1	1000	1	0.12915	0	19965	0.4591
chr10_94513996_94517989	1	62	35.74133	0	0	8.66781	0.61	5.60956	60.6822684409452	1	1	927	1	0.80332	0	62384	0.4545
chr2_170869607_170871165	1	37	13.04294	0	0	5.90646	0.44	7.33372	0	0	1	1000	1	0.95189	0	0	0.3267
chr12_54426638_54427789	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.98491	0.77	1	0.5577
chr15_44171247_44173891	1	0	0	0	3.80514	0	0	0	0	0	0	971	0	0.10171	0	3413	0.5196
chr8_142421347_142426352	1	81	27.98566	0	0	12.21761	0.55	10.38073	0	0	1	978	1	0.24289	0.65	5654	0.6417
chr2_232527256_232532109	1	41	27.74484	0	0	9.51347	0.55	8.45475	0	0	1	930	1	0.07212	0.99	39512	0.5771
chr6_35457129_35460603	1	58	7.66067	0	0	9.38746	0	0	0	0	1	976	1	0.15247	0	4124	0.6065
chr1_156630249_156635284	1	236	59.79673	0	6.03214	13.09981	0.80	10.15370	0	0	1	1000	1	0.10617	0	0	0.5507
chr2_43444721_43447298	1	101	26.32302	0	0	6.64493	0.39	10.35272	0	0	1	1000	1	0.19253	0	6450	0.5537
chr1_3262093_3266365	1	38	0	0	0	4.22918	0	0	0	0	1	0	1	0.10906	0	35432	0.6184
chr11_119759730_119763658	1	0	0	0	0	0	0	0	0	0	0	1000	0	0.14908	0	95885	0.5351
chr11_69308185_69312534	1	0	0	7.11079	0	0	0	0	0	0	0	882	0	0.04113	0	13476	0.5709
