Position	Class	Dnase	H3k27ac	H3k27me3	H3k36me3	H3k4me1	H3k4me1_H3K4me3	H3k4me3	P300	TATA	LDTFs_SDTFs_CRFs	TFBS_conservation	All_TFBS_motifs	Conservation	CpGIsland	tss_Dist	GC
chr13_78406128_78407714	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_56471647_56474866	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7_155264047_155265809	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5_50854444_50856213	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_78370218_78372418	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7_69596979_69598263	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_59460190_59462367	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1_119028026_119029955	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7_28114903_28117771	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5_81318882_81321683	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3_168958333_168962944	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_78282592_78284988	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11_75758037_75760619	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3_55017475_55018560	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_77021198_77022845	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4_95589445_95591459	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_43168347_43170729	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21_17951012_17953659	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1_169910396_169913079	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_2079772_2081236	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_113923350_113928045	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr20_54241646_54244672	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5_131600830_131602104	1	0	0	0	3.66268	5.81838	0	0	0	0	0	0	0	0	0	0	0
chr1_62053433_62055908	1	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6_105044981_105046701	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3_193677518_193680170	1	0	0	0	0	2.61877	0	0	0	0	0	0	0	0	0	0	0
chr4_54061474_54065280	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6_45847301_45850554	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3_94051018_94053829	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_89648350_89651598	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_43133056_43135229	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7_25919000_25922541	1	10	0	4.30625	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_77384641_77387697	1	46	4.07031	0	0	4.73754	0	0	0	0	0	0	0	0	0	0	0
chr17_68999469_69000768	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_59361630_59364518	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3_102386162_102388382	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3_55524543_55526260	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5_134769599_134772144	1	23	0	0	0	8.03249	0	0	0	0	0	0	0	0	0	0	0
chr3_79042278_79045053	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_159779317_159780341	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_37643870_37645460	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_122076654_122078139	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1_62045460_62048159	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1_59522325_59524092	1	14	0	0	0	6.39852	0	0	0	0	0	0	0	0	0	0	0
chr14_95836414_95839481	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1_54925046_54928826	1	27	0	0	0	6.50401	0	0	0	0	0	0	0	0	0	0	0
chr11_1985072_1987372	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_80295449_80297087	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_5549618_5553025	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_13015647_13018459	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_67127104_67129730	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_76513161_76514681	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_220713868_220717300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_74870847_74872794	1	0	0	0	0	9.91804	0	0	0	0	0	0	0	0	0	0	0
chr21_40361359_40363126	1	0	0	5.97495	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_63161262_63164266	1	0	0	0	0	8.32691	0	0	0	0	0	0	0	0	0	0	0
chr14_29857930_29860548	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4_124775814_124779530	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_104353933_104357342	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_8781394_8783591	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_104578156_104580488	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_81010879_81014103	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11_31895594_31899062	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_17171711_17174776	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_105044282_105047512	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_60498057_60502013	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_53018678_53020044	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_36911162_36914360	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_29710885_29713340	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_103405110_103408796	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3_193929360_193931457	1	17	0	0	0	6.1696	0	0	0	0	0	0	0	0	0	0	0
chr18_23044107_23046853	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4_109254340_109257033	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1_38835996_38838106	1	0	0	6.24632	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21_34221456_34223948	1	0	0	4.70577	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_119725799_119727161	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_105464986_105467538	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_104686690_104688638	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_104016646_104019824	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3_28033828_28035751	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr22_46240915_46242300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3_193489359_193491333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6_97912825_97915982	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_23432723_23434825	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_35972892_35975932	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_114101195_114103805	1	47	5.36166	0	0	9.50362	0	0	0	0	0	0	0	0	0	0	0
chr3_147563409_147566604	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_516066_518656	1	22	10.7633	0	0	8.30617	0	0	0	0	0	0	0	0	0	0	0
chr12_103570982_103573398	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5_91927845_91931024	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_212254840_212257158	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_57320664_57324319	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_103768696_103772482	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4_124383428_124386454	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_81052204_81055820	1	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7_42185602_42187508	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_35925382_35927242	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_36072272_36074291	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_100636218_100637962	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7_90777214_90780836	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_25663863_25668856	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_220771085_220773279	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_25500905_25504214	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5_55896173_55899069	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5_141930055_141932276	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7_95874847_95878101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5_124651163_124654187	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6_140207977_140211769	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_19338952_19341922	1	0	4.97437	0	0	2.99253	0	0	0	0	0	0	0	0	0	0	0
chr4_56919589_56923793	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_85997467_86001005	1	0	0	4.26693	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_22808334_22809984	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_75703373_75705053	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_93030368_93033345	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7_35412725_35416349	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7_69399070_69400682	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_37683090_37685347	1	28	0	0	0	3.50675	0	0	0	0	0	0	0	0	0	0	0
chr18_20049644_20052904	1	0	0	3.44762	0	3.50458	0	0	0	0	0	0	0	0	0	0	0
chr14_23906587_23908214	1	9	6.07063	0	0	9.58654	0.66	4.92423	0	0	0	0	0	0	0	0	0
chr1_113540056_113542020	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_114370126_114372056	1	136	12.76413	0	0	12.97949	0.78	4.50397	0	0	0	0	0	0	0	0	0
chr17_27994702_27996874	1	12	4.98108	0	0	4.58804	0	0	0	0	0	0	0	0	0	0	0
chr7_25533607_25536880	1	46	10.4804	0	0	9.28819	0.7	3.98749	40.8082303995	0	0	0	0	0	0	0	0
chr10_78156517_78158752	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_71335775_71338729	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1_18958671_18960284	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr4_155580703_155582056	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_130644090_130647317	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_33891203_33892738	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_100636218_100640509	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11_16190865_16192453	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr12_103613944_103615320	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16_73362809_73364292	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17_32077519_32078677	1	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_49279374_49281480	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5_106909516_106911012	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6_101743524_101745234	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_27752440_27753351	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_2240936_2242833	1	25	0	0	0	4.21858	0.27	11.24651	0	0	0	0	0	0	0	0	0
chrX_123350827_123352587	1	0	0	0	0	4.45091	0	0	0	0	0	0	0	0	0	0	0
chrX_150407692_150409052	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3_50636478_50640158	1	38	19.13056	0	0	6.0197	0.53	6.35889	0	0	0	0	0	0	0	0	0
chr11_75264066_75266752	1	50	17.36976	0	0	9.96948	0	0	0	0	0	0	0	0	0	0	0
chr2_241197357_241200155	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18_12277696_12281650	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5_148801693_148805076	1	21	0	0	0	8.33223	0	0	0	0	0	0	0	0	0	0	0
chr7_158888320_158891362	1	17	0	3.9598	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19_11251931_11254703	1	69	8.3018	0	3.99078	14.44111	0.71	5.95136	0	0	0	0	0	0	0	0	0
chr11_65254704_65258394	1	45	8.78298	0	0	8.83895	0	0	0	0	0	0	0	0	0	0	0
chr16_66937076_66939560	1	0	0	0	0	13.32013	0	0	0	0	0	0	0	0	0	0	0
chr10_134442029_134446812	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_218801171_218803563	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1_230984523_230987981	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_80980316_80984042	1	0	0	0	0	4.44712	0	0	0	0	0	0	0	0	0	0	0
chr17_37831124_37834530	1	46	5.40259	0	0	9.73467	0	0	0	0	0	0	0	0	0	0	0
chr5_77141743_77145131	1	0	0	5.55825	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_57474144_57478090	1	128	25.33664	0	0	4.26411	0.3	9.72254	0	0	0	0	0	0	0	0	0
chr7_115451531_115454796	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_106602865_106607408	1	10	0	0	0	7.15068	0.64	3.96931	0	0	0	0	0	0	0	0	0
chr2_145339602_145341530	1	35	64.71851	0	0	15.19107	0.82	12.78107	74.2556542497	0	0	0	0	0	0	0	0
chr7_121967528_121971078	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21_39227606_39229223	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5_172198673_172201009	1	50	25.25284	0	0	8.70183	0.42	8.46362	0	0	0	0	0	0	0	0	0
chr7_95236622_95240458	1	38	3.83946	0	0	7.41819	0.38	5.54011	0	0	0	0	0	0	0	0	0
chr1_8130439_8131887	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_3851587_3853863	1	48	24.10539	0	0	11.56711	0.62	7.35155	0	0	0	0	0	0	0	0	0
chr16_89057397_89061023	1	275	27.16527	0	0	10.52542	0.41	10.37109	61.2507084674	0	0	0	0	0	0	0	0
chr17_61751592_61755090	1	48	9.43981	0	0	9.39986	0.61	6.127	0	0	0	0	0	0	0	0	0
chr1_44500383_44503337	1	489	16.51241	0	0	10.79395	0.71	5.73683	60.7887765124	0	0	0	0	0	0	0	0
chr11_33964286_33967857	1	62	51.82541	0	0	12.42811	0.73	4.56979	89.5755612728	0	0	0	0	0	0	0	0
chr11_8226046_8230683	1	82	4.49234	5.35773	0	6.26994	0.55	6.49075	0	0	0	0	0	0	0	0	0
chr20_49306307_49309162	1	147	38.26484	0	0	6.45162	0.19	26.87226	0	0	0	0	0	0	0	0	0
chr1_181121049_181123654	1	488	12.14536	0	0	12.5371	0.67	6.27555	60.1283739064	0	0	0	0	0	0	0	0
chr10_94513996_94517989	1	62	35.74133	0	0	8.66781	0.61	5.60956	60.6822684409	0	0	0	0	0	0	0	0
chr2_170869607_170871165	1	37	13.04294	0	0	5.90646	0.44	7.33372	0	0	0	0	0	0	0	0	0
chr12_54426638_54427789	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr15_44171247_44173891	1	0	0	0	3.80514	0	0	0	0	0	0	0	0	0	0	0	0
chr8_142421347_142426352	1	81	27.98566	0	0	12.21761	0.55	10.38073	0	0	0	0	0	0	0	0	0
chr2_232527256_232532109	1	41	27.74484	0	0	9.51347	0.55	8.45475	0	0	0	0	0	0	0	0	0
chr6_35457129_35460603	1	58	7.66067	0	0	9.38746	0	0	0	0	0	0	0	0	0	0	0
chr1_156630249_156635284	1	236	59.79673	0	6.03214	13.09981	0.8	10.1537	0	0	0	0	0	0	0	0	0
chr2_43444721_43447298	1	101	26.32302	0	0	6.64493	0.39	10.35272	0	0	0	0	0	0	0	0	0
chr1_3262093_3266365	1	38	0	0	0	4.22918	0	0	0	0	0	0	0	0	0	0	0
chr11_119759730_119763658	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11_69308185_69312534	1	0	0	7.11079	0	0	0	0	0	0	0	0	0	0	0	0	0
chr14_100039652_100044326	1	13	0	0	0	10.12726	0.72	0	0	0	0	0	0	0	0	0	0
chr15_99257740_99262228	1	0	0	3.87814	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_101726098_101729492	1	0	0	6.90837	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_241307979_241312994	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2_238522379_238526567	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19_41936986_41938891	1	22	7.8076	0	11.53708	6.04693	0	0	0	0	0	0	0	0	0	0	0
chr10_93348489_93351723	1	48	14.67656	0	0	9.16321	0.66	4.92423	0	0	0	0	0	0	0	0	0
chr2_238221820_238225273	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr6_164382342_164386389	1	0	0	3.48133	0	0	0	0	0	0	0	0	0	0	0	0	0
chr10_3087624_3090443	1	75	9.84403	0	0	12.21854	0.69	5.4199	0	0	0	0	0	0	0	0	0
chr16_82767609_82770047	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr8_30135042_30138909	1	16	0	4.74979	0	0	0	0	0	0	0	0	0	0	0	0	0
chr9_134110296_134115184	1	42	0	0	2.71297	2.83343	0	0	0	0	0	0	0	0	0	0	0
chr2_47295775_47299432	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr20_56014710_56019293	1	14	0	0	0	6.46334	0	0	0	0	0	0	0	0	0	0	0
chr10_79972390_79977332	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1_79541347_79549134	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr13_105768073_105771898	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr3_80596701_80604762	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr5_176076732_176078530	1	30	0	0	0	6.7635	0	0	0	0	0	0	0	0	0	0	0
chr22_21953368_21954302	1	0	0	0	3.9933	0	0	0	0	0	0	0	0	0	0	0	0
chr2_159885988_159889012	1	28	0	0	0	6.77795	0	0	0	0	0	0	0	0	0	0	0
chr17_45368528_45369514	1	14	10.05121	0	0	7.33056	0	0	0	0	0	0	0	0	0	0	0
chr2_68419973_68421991	1	15	6.22635	0	0	6.79597	0.61	4.29491	0	0	0	0	0	0	0	0	0
chr3_141579463_141580810	1	18	4.31392	0	0	8.13476	0.66	4.12357	0	0	0	0	0	0	0	0	0
chr10_22981895_22983289	1	41	0	0	0	7.9527	0.63	4.76917	0	0	0	0	0	0	0	0	0
chr20_30261538_30264882	1	235	29.76768	0	6.32933	10.23143	0.68	7.11205	48.0529820141	0	0	0	0	0	0	0	0
chr7_50564242_50565706	1	36	0	0	0	7.65417	0	0	0	0	0	0	0	0	0	0	0
chr6_4358582_4359930	1	26	0	0	0	5.22083	0	0	0	0	0	0	0	0	0	0	0
chr6_7163950_7166054	1	48	22.95793	0	4.22169	11.70813	0.78	3.93686	43.4877398737	0	0	0	0	0	0	0	0
chr9_38038695_38040099	1	33	16.94493	0	0	12.68764	0.78	8.07862	0	0	0	0	0	0	0	0	0
chr6_84761493_84763345	1	33	8.65235	0	0	9.16321	0.72	3.47798	0	0	0	0	0	0	0	0	0
chr6_52253728_52256212	1	31	16.09951	0	0	11.66093	0.8	2.89251	0	0	0	0	0	0	0	0	0
chr10_46052882_46055670	1	11	0	0	3.36634	6.07787	0.52	5.64124	0	0	0	0	0	0	0	0	0
chr1_246469251_246471350	1	270	14.08782	0	0	7.44913	0	0	0	0	0	0	0	0	0	0	0
chr7_115993663_115997109	1	9	0	0	0	6.34474	0	0	0	0	0	0	0	0	0	0	0
chr11_69054197_69056378	1	17	0	0	0	6.1131	0	0	0	0	0	0	0	0	0	0	0
chr7_135742628_135745716	1	19	0	0	0	5.4108	0	0	0	0	0	0	0	0	0	0	0
chr12_54412238_54415445	1	87	17.53791	0	0	4.56896	0	20.51347	0	0	0	0	0	0	0	0	0
chr7_107587162_107588892	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr7_139910588_139914247	1	21	0	4.74052	0	0	0	0	0	0	0	0	0	0	0	0	0
chr21_35915964_35919662	1	45	0	0	0	5.07552	0	0	0	0	0	0	0	0	0	0	0
chr1_38728185_38732516	1	33	4.79567	0	0	9.71564	0	0	0	0	0	0	0	0	0	0	0
chr1_212704746_212707293	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11_44289927_44293764	1	178	0	0	0	8.52303	0.65	4.98998	0	0	0	0	0	0	0	0	0
chr1_10795106_10799241	1	0	0	5.17439	0	0	0	0	0	0	0	0	0	0	0	0	0
chr11_16913136_16917745	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1_109816874_109818905	1	77	7.20909	0	0	11.19009	0.66	5.75562	0	0	0	0	0	0	0	0	0
chr1_1136667_1137146	1	168	7.70603	0	0	0	0	10.05287	0	0	0	0	0	0	0	0	0
chr1_1368471_1368786	1	156	9.34419	0	0	6.42068	0.47	7.21968	0	0	0	0	0	0	0	0	0
chr1_1840449_1840835	1	189	13.01329	0	0	0	0.2	9.15225	0	0	0	0	0	0	0	0	0
chr1_2574343_2574764	1	376	12.22698	0	0	0	0.22	10.57952	0	0	0	0	0	0	0	0	0
chr1_6053603_6054107	1	93	16.27026	0	0	4.45254	0.19	19.39767	0	0	0	0	0	0	0	0	0
chr1_7764543_7764931	1	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1_11942925_11943217	1	361	18.12053	0	0	11.70813	0.72	0	0	0	0	0	0	0	0	0	0
chr1_11968510_11969143	1	402	33.79358	0	0	0	0	13.25096	0	0	0	0	0	0	0	0	0
chr1_12493313_12493712	1	50	18.93891	0	0	12.5371	0.65	6.80372	0	0	0	0	0	0	0	0	0
chr1_12717632_12717976	1	290	9.56945	0	0	3.90241	0.26	14.51322	0	0	0	0	0	0	0	0	0
chr1_14765058_14765382	1	0	4.12452	0	0	7.50158	0.69	0	0	0	0	0	0	0	0	0	0
chr1_16087189_16087372	1	28	0	0	0	4.86229	0	0	0	0	0	0	0	0	0	0	0
chr1_16176617_16176801	1	129	33.32557	0	0	0	0.13	25.82803	0	0	0	0	0	0	0	0	0
chr1_16677236_16677843	1	24	15.62548	0	0	0	0.3	14.84494	0	0	0	0	0	0	0	0	0
chr1_17231253_17231704	1	435	41.9798	0	0	0	0.2	13.75479	36.2412405063	0	0	0	0	0	0	0	0
chr1_17353741_17353845	1	0	0	0	7.75104	0	0	0	0	0	0	0	0	0	0	0	0
chr1_20204786_20204981	1	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1_20514084_20514586	1	186	36.17926	0	0	6.60738	0.62	11.21816	0	0	0	0	0	0	0	0	0
chr1_21348947_21349299	1	322	40.1019	0	0	7.90685	0.65	8.94349	0	0	0	0	0	0	0	0	0
chr1_21588176_21588724	1	148	11.75404	0	0	9.27281	0.76	2.97118	0	0	0	0	0	0	0	0	0
chr1_21724067_21724372	1	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1_22235836_22236001	1	24	5.47034	0	0	6.41149	0	0	0	0	0	0	0	0	0	0	0
chr1_24691833_24692082	1	38	0	0	0	3.50675	0	0	0	0	0	0	0	0	0	0	0
chr1_25559638_25560067	1	620	36.83	0	0	3.03893	0.29	14.11289	0	0	0	0	0	0	0	0	0
chr1_25566195_25566411	1	243	17.85769	0	0	0	0	8.13594	0	0	0	0	0	0	0	0	0
chr1_26337765_26338024	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1_26452850_26453250	1	562	48.52454	0	0	0	0.57	8.73597	0	0	0	0	0	0	0	0	0
chr1_26827232_26827869	1	211	20.88467	0	0	0	0.32	11.33317	0	0	0	0	0	0	0	0	0
chr1_26946837_26947249	1	285	67.89016	0	0	0	0.29	18.24734	41.6025720674	0	0	0	0	0	0	0	0
chr1_26947342_26948198	1	197	67.89016	0	0	6.44255	0.29	15.52908	41.6025720674	0	0	0	0	0	0	0	0
chr1_27024638_27025138	1	239	24.4787	0	3.98234	0	0.74	22.52828	0	0	0	0	0	0	0	0	0
chr1_27191386_27191927	1	486	22.95793	0	0	0	0.3	13.65243	0	0	0	0	0	0	0	0	0
chr1_27353661_27353962	1	221	13.67101	0	0	8.83895	0.54	7.43067	38.8823294138	0	0	0	0	0	0	0	0
chr1_27527451_27527688	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr1_27691785_27692261	1	208	13.15891	0	0	12.24855	0.62	16.72723	233.5266017075	0	0	0	0	0	0	0	0
chr1_29214759_29214998	1	48	28.29476	0	0	5.84841	0.34	24.00882	0	0	0	0	0	0	0	0	0
chr1_31238817_31239233	1	150	16.98377	0	0	14.48931	0.71	5.84516	40.1626050828	0	0	0	0	0	0	0	0
chr1_31241795_31242280	1	710	62.16395	0	0	17.00311	0.73	9.93373	100.478399271	0	0	0	0	0	0	0	0
chr1_31251287_31251533	1	717	35.96246	0	0	11.99286	0.64	6.79615	0	0	0	0	0	0	0	0	0
chr1_31627566_31627958	1	180	11.32251	0	0	5.68505	0.39	8.87376	0	0	0	0	0	0	0	0	0
chr1_31643824_31643962	1	438	32.06432	0	0	4.41948	0.51	4.32717	0	0	0	0	0	0	0	0	0
chr1_32421622_32422096	1	248	31.39521	0	0	7.29301	0.52	6.62262	0	0	0	0	0	0	0	0	0
chr1_36839449_36839891	1	237	30.03392	0	0	11.91831	0.5	11.71954	0	0	0	0	0	0	0	0	0
chr1_36866636_36866899	1	56	39.01793	0	0	5.69807	0.51	18.33511	0	0	0	0	0	0	0	0	0
chr1_40848967_40849502	1	194	38.9855	0	0	6.19391	0.4	10.52245	0	0	0	0	0	0	0	0	0
