Position	Class	Dnase	H3k27ac	H3k27me3	H3k36me3	H3k4me1	H3k4me1_H3K4me3	H3k4me3	P300	TATA	LDTFs_SDTFs_CRFs	TFBS_conservation	All_TFBS_motifs	Conservation	CpGIsland	tss_Dist	GC
chr17_45763613_45764113	1	18	8.67162	0	0	18.03565	0	0	0	0	0	0	1	0.04554	0	3563	0.388
chr17_49055217_49055717	1	9	12.34857	0	0	8.32960	0	0	72.6517464431061	1	1	888	1	0.05400	0	2495	0.33
chr17_49134519_49135019	1	36	5.23788	0	0	6.85184	0.65	3.70167	0	0	1	0	1	0.00999	0	733	0.444
chr17_49203306_49203806	1	7	0	0	0	3.75516	0.33	7.70631	26.6194737650702	0	1	959	1	0.26111	0	5079	0.394
chr17_53145345_53145845	1	0	31.98023	0	0	6.94440	0	0	0	0	1	957	1	0.44284	0	37177	0.332
chr17_53351296_53351796	1	0	43.12790	0	5.07331	7.13479	0.14	44.54054	0	0	1	0	1	0.35312	0	281	0.45
chr17_53360906_53361406	1	25	28.64502	0	0	6.58891	0.65	9.67265	0	0	1	1000	1	0.16510	0	0	0.462
chr17_53489369_53489869	1	0	7.85130	0	4.62783	11.40790	0.76	0	0	0	0	0	0	0.02316	0	9289	0.364
chr17_53510510_53511010	1	22	24.74462	0	0	6.07635	0.50	6.02629	96.3218138899501	0	1	885	1	0.09744	0	11156	0.452
chr17_53524092_53524592	1	28	19.97045	0	0	5.37589	0.50	0	310.789604144617	0	1	999	1	0.04574	0	11219	0.374
chr17_55485621_55486121	1	43	52.38077	0	0	7.12521	0.39	11.11500	28.5701130878655	0	1	1000	1	0.52466	0	1448	0.456
chr17_55536032_55536532	1	0	15.21364	0	0	7.91196	0	0	0	0	1	851	1	0.13967	0	14184	0.484
chr17_55546504_55547004	1	17	11.21028	0	0	7.17077	0	0	28.6678861671848	0	1	988	1	0.50938	0	24656	0.438
chr17_55595619_55596119	1	9	66.98905	0	2.97837	18.62074	0.62	11.39532	0	0	0	1000	1	0.71900	0	4839	0.502
chr17_55601987_55602487	1	0	0	0	0	10.07217	0	0	0	0	0	0	0	0.00239	0	1028	0.458
chr17_56458085_56458585	1	0	38.61499	0	0	16.45868	0.78	4.85223	0	0	1	870	1	0.11085	0	17131	0.454
chr17_56472963_56473463	1	0	21.35721	0	0	10.28591	0.77	0	0	0	0	903	0	0.22788	0	6619	0.36
chr17_56475260_56475760	1	0	4.54280	0	0	4.48590	0	0	0	0	0	844	0	0.25123	0	4322	0.358
chr17_56483182_56483682	1	0	5.82723	0	0	5.77353	0	0	0	0	0	888	0	0.07081	0	3099	0.39
chr17_59142615_59143115	1	35	5.45474	0	0	8.89317	0	0	44.1417003432144	0	1	1000	1	0.50339	0	4368	0.368
chr17_59413275_59413775	1	88	28.09196	0	0	8.21866	0.60	13.45020	289.554357566195	0	1	943	1	0.71223	0	41415	0.498
chr17_59413336_59413836	1	88	28.09196	0	0	8.21866	0.60	13.45020	289.554357566195	0	1	943	1	0.71223	0	41354	0.49
chr17_59443921_59444421	1	45	32.07825	0	0	11.77239	0.79	6.60681	83.4903399746192	0	1	999	1	0.53494	0	10769	0.534
chr17_59537856_59538356	1	52	18.18341	0	0	14.89286	0.52	13.67752	195.036777460897	0	0	994	1	0.65269	0	2389	0.478
chr17_61597734_61598234	1	110	15.81829	0	0	8.50273	0.67	7.60666	108.162404738458	0	1	1000	1	0.41235	0	2460	0.51
chr17_64337539_64338039	1	26	12.00451	0	0	4.60882	0	0	27.3324449267157	0	1	0	1	0.02700	0	38464	0.356
chr17_64411329_64411829	1	72	19.80453	0	0	10.93342	0.72	4.17325	278.67537567723	0	0	0	0	0.02084	0	237	0.39
chr17_65386729_65387229	1	21	2.85237	0	0	8.83797	0.62	5.43096	0	0	1	921	1	0.15390	0	11647	0.452
chr17_6699308_6699808	1	13	10.16452	0	0	11.55620	0.72	4.52350	83.6390297601149	0	0	0	0	0.02035	0	19766	0.408
chr17_70122779_70123279	1	44	4.87215	0	0	4.93041	0	0	63.8132832972109	0	1	976	1	0.21943	0	5618	0.422
chr17_70417239_70417739	1	68	27.09118	0	0	7.37549	0.68	4.44385	135.187139296352	0	1	952	1	0.23929	0	0	0.54
chr17_70515121_70515621	1	61	6.09871	0	0	9.17750	0.33	18.57265	166.695154620102	0	1	1000	1	0.56118	0	48614	0.522
chr17_72770077_72770577	1	18	7.55611	0	0	3.15256	0	0	30.0743012700799	0	1	0	1	0.04475	0	0	0.436
chr17_73553542_73554042	1	217	39.82793	0	0	11.99748	0.38	19.68127	66.9555046749003	0	1	971	1	0.06035	0	0	0.602
chr17_73642079_73642579	1	218	40.76787	0	0	9.73095	0.41	14.22105	0	0	1	889	1	0.07904	0	0	0.604
chr17_74372352_74372852	1	70	58.05818	0	0	7.64213	0.68	38.99421	214.331994151834	0	1	939	1	0.12166	0	0	0.524
chr17_75203971_75204471	1	17	10.93463	0	0	4.51530	0	0	0	0	1	0	1	0.00224	0	1471	0.446
chr17_75302950_75303450	1	120	24.78880	0	6.06404	18.85349	0.58	13.64922	91.1671488139475	0	1	913	1	0.15814	0	12146	0.618
chr17_75448693_75449193	1	0	68.26338	0	0	7.47153	0.15	42.07317	0	0	0	0	1	0.00322	0	713	0.516
chr17_75450158_75450658	1	0	68.26338	0	0	7.10649	0.15	42.07317	0	0	1	1000	1	0.04923	0	0	0.616
chr17_76417548_76418048	1	106	3.74573	0	0	8.56480	0.68	8.21739	224.573478321308	0	0	0	1	0.07383	0	1245	0.584
chr17_79368703_79369203	1	137	5.45474	0	0	6.30512	0.56	9.14147	0	0	1	1000	1	0.52821	0.9	71	0.618
chr17_80696079_80696579	1	95	11.51609	0	0	4.89274	0.44	6.36053	84.3633303701523	0	0	916	0	0.17014	0	2131	0.63
chr17_80779054_80779554	1	32	4.16215	0	4.20955	7.46534	0	0	0	0	0	0	0	0.06588	0	18344	0.442
chr17_8547247_8547747	1	10	3.32285	0	0	6.78289	0	0	0	0	1	0	1	0.04622	0	13167	0.476
chr1_8077645_8078145	1	40	4.10838	0	0	3.37722	0.54	0	0	1	1	1000	1	0.77383	0	1951	0.356
chr1_8180905_8181405	1	149	71.98223	0	0	9.64687	0.75	3.20857	184.9980337561	0	1	889	1	0.14721	0	87326	0.432
chr18_20727343_20727843	1	0	17.39165	0	0	8.05328	0	0	0	0	0	0	0	0.00812	0	1829	0.472
chr18_25747979_25748479	1	0	5.05776	0	0	2.28913	0.44	2.87984	70.682122858646	0	1	835	1	0.15222	0	8717	0.338
chr18_28978156_28978656	1	0	33.52429	0	0	7.12521	0.63	0	0	0	0	862	0	0.11204	0	2974	0.4
chr18_3115106_3115606	1	0	23.02075	0	0	5.70987	0.66	0	0	0	0	0	0	0.02534	0	13973	0.428
chr18_3232879_3233379	1	0	21.29101	0	0	4.46346	0	0	0	0	0	0	0	0.06741	0	12772	0.326
chr18_32494175_32494675	1	36	12.17091	0	0	4.24275	0.46	4.93372	41.3987170803893	0	1	940	1	0.40283	0	32122	0.436
chr18_32509384_32509884	1	22	32.12906	0	0	4.07265	0	0	156.258777159392	0	1	0	1	0.00455	0	47007	0.38
chr18_32664643_32665143	1	36	18.26980	0	0	6.70443	0	0	61.6767002748632	1	1	0	1	0.14162	0	43029	0.378
chr18_33282316_33282816	1	0	24.25030	0	0	7.89383	0	0	0	0	0	0	0	0.02277	0	13517	0.338
chr18_55112628_55113128	1	12	13.29415	0	0	10.18627	0.54	8.71826	31.8836179030951	0	1	977	1	0.76547	0	9711	0.394
chr18_55113049_55113549	1	14	13.29415	0	0	10.18627	0.54	8.71826	36.9948268773427	0	1	997	1	0.76547	0	10132	0.506
chr18_55113204_55113704	1	30	13.29415	0	0	10.18627	0.54	8.71826	36.9948268773427	0	1	997	1	0.72217	0	10287	0.478
chr18_55464329_55464829	1	67	10.87635	0	0	10.97270	0	0	143.768031545695	0	1	1000	1	0.18550	0	5498	0.456
chr18_55680613_55681113	1	25	15.52002	0	0	10.72893	0	0	247.267096067977	0	1	911	1	0.35279	0	30485	0.404
chr18_55680640_55681140	1	25	15.52002	0	0	10.72893	0	0	247.267096067977	0	1	911	1	0.35279	0	30458	0.402
chr18_55680879_55681379	1	25	15.52002	0	0	10.72893	0	0	247.267096067977	0	1	905	1	0.35279	0	30219	0.412
chr18_55980869_55981369	1	0	19.58406	0	0	4.97691	0	0	0	0	0	0	0	0.00183	0	417	0.422
chr1_8611828_8612328	1	28	9.13289	0	0	11.52624	0.71	0	25.484717288096	0	0	0	1	0.04676	0	25729	0.382
chr1_8623488_8623988	1	25	16.41319	0	0	4.38102	0	0	0	0	1	0	1	0.02331	0	26912	0.392
chr18_6372831_6373331	1	12	27.14325	0	0	16.07458	0.77	0	32.5641523993009	0	1	959	1	0.09820	0	5148	0.362
chr18_68004319_68004819	1	21	67.20127	0	0	5.70871	0.39	8.85280	36.472731910008	1	1	959	1	0.06402	0	0	0.36
chr18_68086318_68086818	1	11	6.67775	0	0	10.18627	0.60	6.90794	0	0	0	0	0	0.00196	0	34490	0.504
chr1_88253234_88253734	1	0	2.00169	0	0	3.72262	0	0	0	0	0	0	0	0.25107	0	117663	0.452
chr1_88259894_88260394	1	0	38.00488	0	0	15.72302	0.76	0	28.3192940259416	0	0	0	0	0.01315	0	111003	0.328
chr1_88261540_88262040	1	113	38.00488	0	0	15.72302	0.76	4.86516	65.2668333221196	0	1	905	1	0.52364	0	109357	0.404
chr18_845112_845612	1	0	8.30712	0	0	4.35045	0	0	28.4419748129074	0	0	0	0	0.02984	0	31837	0.432
chr18_8627985_8628485	1	0	4.67062	0	0	4.95053	0	0	0	0	0	883	0	0.01526	0	4371	0.36
chr1_90299636_90300136	1	14	46.17879	0	0	11.09973	0.75	0	68.9771144130622	0	1	0	1	0.10100	0	384	0.362
chr1_90372128_90372628	1	30	11.85045	0	0	8.56480	0.61	5.47630	50.7380650898237	0	1	985	1	0.12764	0	32531	0.468
chr19_10874916_10875416	1	80	9.60830	0	0	9.21764	0.62	9.04699	98.2127489692488	0	1	911	1	0.02794	0	1141	0.58
chr19_13167962_13168462	1	19	7.55219	0	0	9.70382	0.72	0	0	1	1	999	1	0.37616	0	12354	0.58
chr19_13167974_13168474	1	19	7.55219	0	0	9.70382	0.72	0	0	1	1	999	1	0.37616	0	12342	0.58
chr19_18851907_18852407	1	17	25.22253	0	0	11.72202	0.65	12.57128	0	0	1	0	1	0.00266	0	1312	0.58
chr19_2576788_2577288	1	82	35.46274	0	0	12.94551	0.72	6.67964	125.266434676169	0	1	0	1	0.02216	0	34572	0.56
chr1_93002480_93002980	1	93	8.92457	0	0	0	0	0	87.6045161223523	0	1	908	1	0.57612	0	50046	0.316
chr1_93003615_93004115	1	0	8.92457	0	0	7.40668	0	0	0	0	0	950	0	0.53737	0	51181	0.344
chr19_33532084_33532584	1	88	47.52642	0	0	16.17236	0.78	6.08842	176.745891082396	0	1	899	1	0.19426	0	13906	0.52
chr19_33591970_33592470	1	28	16.35920	0	0	7.45604	0	0	91.6833433894649	0	1	939	1	0.21615	0	8312	0.428
chr19_33765249_33765749	1	171	40.40303	0	0	11.69709	0.74	0	26.6997231638917	0	1	1000	1	0.19073	0	10896	0.548
chr19_33766825_33767325	1	128	40.40303	0	0	11.69709	0.74	9.47329	316.991715264105	0	1	834	1	0.18328	0	9320	0.654
chr19_33767141_33767641	1	128	40.40303	0	0	11.69709	0.74	7.40334	316.991715264105	0	1	917	1	0.18328	0	9004	0.596
chr19_34760846_34761346	1	11	5.39201	0	0	2.88807	0	0	0	0	0	962	0	0.47546	0	4373	0.494
chr19_35236170_35236670	1	0	5.24004	0	0	4.91259	0	0	23.3580517357923	0	0	0	0	0.05331	0	10316	0.396
chr19_35770924_35771424	1	53	5.75173	0	0	6.21400	0.63	3.62064	88.8671234373676	0	1	941	1	0.36036	0	194	0.632
chr19_39143745_39144245	1	19	8.92457	0	0	10.49454	0.55	8.71826	39.6507189487056	0	1	977	1	0.09628	0	4912	0.426
chr19_39176735_39177235	1	21	36.13836	0	0	13.07286	0.74	5.35481	37.3374818965129	0	1	924	1	0.36638	0	7011	0.488
chr19_40967684_40968184	1	11	6.05699	0	0	6.98073	0	0	0	0	1	0	1	0.06787	0	3319	0.548
chr1_94534467_94534967	1	61	44.33739	0	0	12.66053	0.74	10.36192	46.4626878649753	0	1	956	1	0.25452	0	7471	0.464
chr19_46376945_46377445	1	56	41.57333	0	0	10.33164	0.74	9.10202	268.488579773216	0	1	944	1	0.45947	0	9427	0.552
chr19_46385954_46386454	1	62	33.46322	0	0	0	0.60	19.94897	85.6008488419144	0	1	952	1	0.22620	0.68	2922	0.626
chr19_47428262_47428762	1	0	7.84025	0	0	8.40199	0	0	0	0	1	767	1	0.28547	0	6329	0.47
chr19_50057199_50057699	1	0	8.54900	0	0	12.94551	0	0	0	0	1	0	1	0.02282	0	2853	0.538
chr19_51865897_51866397	1	37	102.14055	0	0	12.55438	0.60	0	272.776852674466	0	1	0	1	0.08170	0	2401	0.494
chr1_95468351_95468851	1	0	3.71983	0	0	5.71727	0	0	0	0	0	973	1	0.44042	0	23908	0.39
chr1_95482611_95483111	1	17	9.00791	0	0	9.43822	0	0	0	1	0	0	1	0.01484	0	9648	0.428
chr19_57429544_57430044	1	20	19.92669	0	0	4.84718	0	0	26.5606612715201	0	1	0	1	0.01215	0	76927	0.372
chr19_5827256_5827756	1	0	9.54580	0	0	8.44748	0.45	10.49200	0	0	0	808	1	0.02001	1.24	3443	0.622
chr19_5913641_5914141	1	42	7.05379	0	0	9.71866	0	0	0	0	0	0	0	0.02644	0	0	0.586
chr19_6273737_6274237	1	61	14.00307	0	0	11.64269	0.42	15.95033	31.3815245935487	0	1	0	1	0.09359	0	5722	0.608
chr19_7463565_7464065	1	36	15.08011	0	0	3.91015	0.41	5.15471	47.2327671689342	0	1	0	1	0.18652	0	3527	0.41
chr19_909219_909719	1	35	5.70474	0	0	4.20933	0.62	2.56686	56.0998702984636	0	0	0	1	0.07525	0	3432	0.574
chr19_980427_980927	1	79	33.46913	0	0	6.58959	0.19	28.41010	30.5912788075742	0	1	1000	1	0.19013	0	3403	0.63
chr20_10521420_10521920	1	34	34.89829	0	0	12.24103	0.74	7.74768	266.587163882973	0	1	927	1	0.60761	0	105094	0.364
chr20_10539153_10539653	1	10	3.92594	0	0	5.24552	0	0	0	0	1	886	1	0.21311	0	87361	0.4
chr20_10688171_10688671	1	0	19.54415	0	0	8.95236	0.68	0	0	0	0	903	0	0.15396	0	33476	0.328
chr20_10690809_10691309	1	0	20.51025	0	0	8.51451	0.63	0	0	0	0	0	0	0.00722	0	36114	0.34
chr20_13397974_13398474	1	0	15.50924	0	0	11.83154	0	0	0	0	0	942	0	0.68899	0	171957	0.37
chr20_14965668_14966168	1	38	59.59466	0	0	12.25140	0.76	6.81007	292.879472601222	0	1	1000	1	0.10973	0	49658	0.44
chr20_14965688_14966188	1	38	59.59466	0	0	12.25140	0.76	6.81007	292.879472601222	0	1	1000	1	0.10973	0	49678	0.442
chr20_14966715_14967215	1	53	59.59466	0	0	10.11630	0.76	3.22432	174.187883895517	0	1	973	1	0.57075	0	50705	0.396
chr20_17660513_17661013	1	30	16.81730	0	6.50476	7.42722	0.14	44.16070	0	0	1	0	1	0.10485	0	1692	0.538
chr20_20529294_20529794	1	25	0	0	0	11.00196	0.71	4.40775	39.9970648226489	0	0	935	1	0.78728	0	56262	0.402
chr20_21001336_21001836	1	0	11.96094	0	0	10.49773	0.79	8.07576	41.7577797994281	0	0	966	0	0.58578	0	50247	0.41
chr20_21058440_21058940	1	17	10.60949	0	0	6.09827	0	0	204.389124804214	0	1	947	1	0.36689	0	23260	0.4
chr20_21115484_21115984	1	50	13.90141	0	0	5.42142	0.57	4.01327	223.634658146421	0	0	830	1	0.05712	0	8789	0.468
chr20_22410600_22411100	1	34	31.10597	0	0	10.45059	0.51	10.13816	41.8899598282502	0	1	968	1	0.49627	0	9318	0.496
chr20_22411272_22411772	1	71	31.10597	0	0	10.45059	0.51	10.13816	247.03115549098	0	1	976	1	0.20870	0	9990	0.506
chr20_22411726_22412226	1	0	31.10597	0	0	10.45059	0.51	10.13816	0	0	0	880	0	0.20870	0	10444	0.372
chr20_22471436_22471936	1	178	36.62210	0	0	5.78174	0.29	14.16510	86.7683269966193	0	1	965	1	0.61938	0	69626	0.562
chr20_22492394_22492894	1	81	56.41727	0	0	10.79747	0.52	10.10126	145.019799429809	0	0	988	1	0.30622	0	48668	0.45
chr20_22504235_22504735	1	36	38.88860	0	0	10.73153	0.36	18.98764	0	0	1	887	1	0.19264	0	36827	0.488
chr20_22552037_22552537	1	27	2.62446	0	0	5.77284	0	0	0	0	1	0	1	0.43013	0	6743	0.504
chr20_22561086_22561586	1	0	0	0	0	4.03438	0.14	0	0	0	0	897	0	0.00738	0	1805	0.414
chr20_23417007_23417507	1	0	3.82585	0	0	5.12054	0.56	8.16578	0	0	1	913	1	0.00224	0	2814	0.46
chr20_30296887_30297387	1	0	4.86081	0	3.95955	5.91218	0.57	0	0	0	0	826	0	0.04846	0	11613	0.546
chr20_37294937_37295437	1	68	0	0	0	10.79016	0.72	0	0	0	0	1000	0	0.37167	0	57667	0.57
chr20_39665726_39666226	1	0	20.84548	0	0	5.89971	0.50	0	0	0	0	0	0	0.15645	0	8268	0.322
chr20_42999211_42999711	1	178	7.18966	0	0	6.81423	0.51	6.63170	38.1338913990556	0	1	940	1	0.25740	0	13600	0.56
chr20_43039695_43040195	1	154	44.57365	0	0	10.10425	0.73	9.95128	259.587858202657	0	1	956	1	0.43257	0	9754	0.618
chr20_43971953_43972453	1	34	16.85518	0	0	7.12994	0.35	33.20639	50.63430211163	0	1	1000	1	0.24167	0	4611	0.534
chr20_45235876_45236376	1	87	24.83420	0	0	10.47627	0.69	4.74082	193.752197768649	0	1	913	1	0.06673	0	6149	0.494
chr20_45302981_45303481	1	106	27.95863	0	0	7.45143	0.57	5.67405	180.214709514778	0	1	847	1	0.14058	0	1233	0.542
chr20_45302983_45303483	1	106	27.95863	0	0	7.45143	0.57	5.67405	180.214709514778	0	1	847	1	0.14058	0	1231	0.542
chr20_45302985_45303485	1	106	27.95863	0	0	7.45143	0.57	5.67405	180.214709514778	0	1	847	1	0.14058	0	1229	0.542
chr20_46067475_46067975	1	28	0	0	0	3.13684	0	0	0	0	0	0	0	0.18685	0	26403	0.482
chr20_47669607_47670107	1	8	4.35938	0	0	4.69891	0	0	0	0	1	0	1	0.05926	0	4893	0.426
chr20_47801521_47802021	1	0	19.97803	0	0	0	0.25	20.05532	0	0	1	0	1	0.19763	0	2883	0.318
chr20_48295066_48295566	1	0	7.14492	0	0	12.33311	0.81	0	0	0	0	0	0	0.03005	0	34849	0.422
chr20_48384880_48385380	1	88	41.88795	0	0	9.64238	0.61	6.16715	281.394682901666	0	1	0	1	0.03101	0	43869	0.452
chr20_4947907_4948407	1	16	7.81126	0	0	8.19953	0	0	183.331873557668	0	1	1000	1	0.20518	0	33738	0.342
chr20_50264260_50264760	1	21	0	0	0	10.41870	0	0	28.081653991586	0	1	0	1	0.03385	0	84366	0.45
chr20_50317789_50318289	1	69	42.76137	0	0	17.02402	0.86	3.70167	164.890090636567	0	1	0	1	0.12747	0	30837	0.42
chr20_5045810_5046310	1	37	4.78229	0	0	8.89849	0	0	0	0	0	0	0	0.00633	0	47089	0.518
chr20_5098092_5098592	1	0	0	0	5.89765	7.71130	0.24	24.92054	0	0	0	881	0	0.45743	0	2080	0.368
chr20_52292906_52293406	1	0	25.62313	0	0	7.79680	0.56	9.55856	0	0	0	0	0	0.00775	0	66459	0.438
chr20_52294790_52295290	1	0	25.62313	0	0	2.60236	0.56	9.55856	79.3143041894343	0	1	893	1	0.22952	0	68343	0.36
chr20_52296168_52296668	1	18	25.62313	0	0	12.18359	0.56	9.55856	0	0	0	989	0	0.19589	0	69721	0.428
chr20_52446461_52446961	1	61	21.76302	0	0	11.64631	0.80	6.19680	62.0473196186258	0	1	0	1	0.08782	0	28603	0.364
chr20_56983277_56983777	1	0	9.25933	0	0	5.89507	0	0	0	0	1	0	1	0.15195	0	18846	0.334
chr20_5816566_5817066	1	0	4.61716	0	0	4.96935	0	0	0	0	0	0	1	0.09132	0	75009	0.342
chr20_60724751_60725251	1	43	13.02574	0	0	10.67879	0.68	9.45124	22.981220363744	0	1	0	1	0.00117	0	5900	0.504
chr20_61587104_61587604	1	112	36.83846	0	15.02906	11.22881	0.42	15.22563	183.815461132299	0	1	0	1	0.01647	0	2706	0.614
chr20_8135886_8136386	1	7	22.01863	0	0	9.71792	0	0	84.374109393364	0	1	1000	1	0.08441	0	22590	0.342
chr20_8135891_8136391	1	7	22.01863	0	0	9.71792	0	0	84.374109393364	0	1	1000	1	0.08441	0	22595	0.342
chr20_8135926_8136426	1	7	22.01863	0	0	9.71792	0	0	84.374109393364	0	1	1000	1	0.08441	0	22630	0.354
chr20_8171148_8171648	1	15	23.65989	0	0	4.07306	0.45	7.91473	55.1480720389434	0	1	977	1	0.34036	0	57702	0.424
chr2_101741425_101741925	1	88	27.70199	0	0	10.29797	0.75	3.35581	145.598727583967	0	1	899	1	0.24695	0	14999	0.428
chr2_101945644_101946144	1	0	0	0	0	7.88712	0.47	0	0	0	0	0	0	0.16323	0	20480	0.434
chr2_102317471_102317971	1	0	26.82207	0	0	8.72257	0.25	26.63177	0	0	0	0	0	0.03693	0	2928	0.368
chr2_102364038_102364538	1	0	3.93669	0	0	13.83119	0.83	2.74402	33.6919470480015	0	0	922	0	0.01556	0	49157	0.384
chr2_102405827_102406327	1	0	7.56214	0	0	8.70590	0	0	0	0	0	0	0	0.00589	0	7368	0.428
chr2_102420499_102420999	1	20	3.11700	0	0	6.68587	0	0	0	0	0	0	0	0.00681	0	6773	0.444
chr2_10469681_10470181	1	42	15.07343	0	0	13.30036	0.41	19.38032	0	0	1	0	1	0.00944	0	5208	0.534
chr2_112675924_112676424	1	0	40.14877	0	4.52639	15.14052	0.52	0	23.8807147453055	0	0	901	1	0.10208	0	19683	0.434
chr2_113569344_113569844	1	0	4.06696	0	0	5.12198	0	0	42.1819127481362	0	0	1000	0	0.21596	0	21308	0.49
chr2_114046104_114046604	1	32	31.93174	0	0	12.39036	0.72	5.37932	42.2841295152375	0	1	939	1	0.19823	0	9576	0.542
chr2_11514197_11514697	1	32	7.89015	0	0	9.81408	0.61	17.69784	0	0	1	920	1	0.00917	0	8434	0.416
chr2_11516140_11516640	1	63	6.71909	0	0	9.81408	0.61	6.88259	59.2724290027081	0	1	0	1	0.01537	0	10377	0.514
chr21_16249784_16250284	1	36	51.99931	0	0	10.19838	0.73	3.85555	181.333004613044	0	1	918	1	0.96763	0	3947	0.38
chr21_16250041_16250541	1	36	51.99931	0	0	12.81791	0.73	0	181.333004613044	1	1	936	1	0.96763	0	3690	0.37
chr2_11639156_11639656	1	88	44.70718	0	0	3.65594	0.43	12.52420	365.394215642984	1	1	974	1	0.07361	0	32858	0.45
chr2_11646783_11647283	1	62	34.72038	0	0	7.30238	0.57	5.59118	48.7403905827504	0	0	0	1	0.00385	0	26958	0.4
chr2_120519713_120520213	1	0	0	0	0	5.52003	0.58	4.05624	0	0	0	858	0	0.19757	0	1862	0.312
chr2_120824645_120825145	1	44	23.42089	0	0	9.99042	0.68	4.80223	174.529948669939	0	1	0	1	0.22627	0	22913	0.38
chr2_121028567_121029067	1	0	3.64717	0	0	13.67432	0.73	0	0	0	0	0	0	0.06993	0	17540	0.396
chr2_121223610_121224110	1	151	68.26338	0	0	14.01689	0.73	23.56943	266.344996799144	0	1	921	1	0.41776	0	0	0.594
chr2_121227367_121227867	1	0	10.35877	0	0	8.66041	0.69	4.71641	0	0	1	942	1	0.06132	0	3669	0.434
chr2_128168644_128169144	1	24	13.74349	0	0	7.94836	0	0	40.8845906106342	0	1	0	1	0.00772	0	6858	0.364
chr2_133104994_133105494	1	268	6.53907	0	0	0	0	29.01392	26.7525170784079	0	1	0	1	0.10721	0	123	0.546
chr2_135116934_135117434	1	17	10.45367	0	0	7.52192	0	0	34.4693265750958	0	1	811	1	0.06647	0	99411	0.398
chr2_135849203_135849703	1	11	12.00451	0	0	8.01208	0	0	78.8948772509335	0	1	0	1	0.02325	0	1979	0.332
chr21_36184829_36185329	1	14	4.95977	0	0	6.00202	0	0	0	0	1	901	1	0.45657	0	16938	0.386
chr21_36208108_36208608	1	35	32.28963	0	0	7.14104	0.71	6.02878	94.775951284256	0	1	937	1	0.47334	0	5840	0.48
chr21_37325823_37326323	1	30	19.01546	0	0	15.58566	0	0	261.831094038441	0	1	947	1	0.22258	0	30724	0.432
chr21_38232979_38233479	1	16	12.76689	0	0	6.60816	0.56	5.11439	33.6385818922305	0	1	969	1	0.65443	0	54393	0.384
chr21_38489481_38489981	1	11	11.01869	0	0	5.01144	0	0	60.3220045628414	0	1	0	1	0.01795	0	9443	0.376
chr2_138697713_138698213	1	0	45.31862	0	0	12.15484	0.81	2.94336	0	0	0	0	0	0.03680	0	13735	0.388
chr2_138701731_138702231	1	4	45.31862	0	0	6.23648	0.65	4.41964	0	1	1	0	1	0.18023	0	17753	0.396
chr21_40290720_40291220	1	27	26.06790	0	0	6.62640	0.84	0	115.951532268233	0	1	954	1	0.06270	0	3647	0.412
chr2_143627154_143627654	1	16	17.37565	0	0	4.35016	0.44	5.59118	0	0	1	857	1	0.02302	0	7412	0.348
chr21_44816936_44817436	1	112	30.42728	0	0	8.50785	0.41	17.92272	0	0	0	0	1	0.00189	0	24449	0.636
chr2_152735311_152735811	1	11	6.71909	0	0	5.74919	0	0	35.1912242217482	0	1	948	1	0.25230	0	50304	0.396
chr2_15313313_15313813	1	0	0	0	0	10.25794	0	0	0	0	1	913	1	0.34236	0	6689	0.314
chr2_153267987_153268487	1	0	20.41838	0	0	5.81785	0	0	0	0	0	959	0	0.01777	0	76236	0.446
chr2_153270036_153270536	1	0	0	0	0	4.84718	0	0	0	0	1	883	1	0.34940	0	78285	0.414
chr2_153277692_153278192	1	27	2.97586	0	0	5.80539	0	0	51.6748441283164	0	0	819	1	0.02190	0	85941	0.41
chr2_153288855_153289355	1	22	8.80849	0	0	9.96161	0	0	33.2374659934549	0	1	953	1	0.37313	0	97104	0.432
chr2_155306349_155306849	1	13	25.12674	0	0	6.94070	0	0	261.156472827402	1	1	843	1	0.29107	0	3359	0.338
chr2_158988356_158988856	1	22	38.71510	0	0	13.22108	0.76	5.72267	129.085657730508	0	1	921	1	0.39477	0	3887	0.428
chr2_160259083_160259583	1	10	8.08643	0	0	3.14848	0	0	38.9500526825764	0	1	835	1	0.04960	0	4365	0.328
chr2_164800452_164800952	1	0	10.00889	0	0	6.94297	0.72	2.71548	0	0	0	986	1	0.89971	0	207929	0.364
chr2_165568115_165568615	1	18	29.08191	0	0	0	0.44	5.19670	146.416262639592	0	1	975	1	0.17113	0	6227	0.316
chr2_165770531_165771031	1	0	11.74381	0	0	7.59557	0	0	0	0	0	906	1	0.15728	0	1934	0.426
chr2_165790200_165790700	1	5	10.86537	0	0	8.17310	0.62	0	73.1720583766867	1	1	947	1	0.46450	0	3507	0.364
chr2_168684700_168685200	1	0	31.39161	0	0	9.39824	0	0	0	0	0	891	0	0.03331	0	9518	0.4
chr2_170618000_170618500	1	62	10.01101	0	0	12.86267	0.71	5.37029	107.949038907552	0	1	840	1	0.02552	0	20493	0.416
chr2_17759846_17760346	1	22	18.82876	0	0	6.81092	0	0	62.9744114994084	0	0	919	1	0.40294	0	37419	0.476
chr2_180208691_180209191	1	20	34.73143	0	0	7.17077	0.39	11.07915	91.9810146695902	0	1	788	1	0.15531	0	70133	0.422
chr2_182655310_182655810	1	25	20.67120	0	0	5.00594	0.48	8.04830	55.5691177409815	0	1	0	1	0.05771	0	97167	0.4
