Enhancer_name	Y_true_labels	Y_predicted_labels	Prob_Class0	Prob_class1
chr21_9881917_9882087	1.0	1.0	0.0349703278784	0.965029672122
chr16_87594079_87594200	1.0	1.0	0.487804356921	0.512195643079
chr20_10793183_10794439	1.0	0.0	0.595246616327	0.404753383673
chr19_46012498_46012899	1.0	0.0	0.761059603913	0.238940396087
chr1_88615687_88616927	1.0	1.0	0.00467938717689	0.995320612823
chr2_46523749_46523879	0.0	1.0	0.168122223203	0.831877776797
chr6_32820933_32821063	0.0	0.0	0.747520210775	0.252479789225
chr3_132296416_132296546	0.0	1.0	0.330133228266	0.669866771734
chr17_37321252_37321374	0.0	0.0	0.731394039148	0.268605960852
chr22_39567135_39567265	0.0	0.0	0.986666666667	0.0133333333333
chr6_105401566_105401766	1.0	1.0	0.0203038486829	0.979696151317
chr6_53827106_53827236	0.0	0.0	0.639520402153	0.360479597847
chr1_61570017_61570147	0.0	1.0	0.175161467381	0.824838532619
chr15_68130990_68131120	0.0	0.0	0.733085386155	0.266914613845
chr2_15700375_15700622	1.0	1.0	0.115531843141	0.884468156859
chr14_36933150_36934532	1.0	0.0	0.719082260034	0.280917739966
chr6_167276722_167276852	0.0	0.0	0.846799721234	0.153200278766
chr5_87239942_87241645	1.0	0.0	0.570346536476	0.429653463524
chr4_43759235_43759365	0.0	1.0	0.122002241475	0.877997758525
chr5_50960132_50961567	1.0	1.0	0.49492363875	0.50507636125
chr11_95861938_95862068	0.0	0.0	0.648143566537	0.351856433463
chr5_180586872_180587000	0.0	1.0	0.0415392619981	0.958460738002
chr1_31627566_31627958	1.0	1.0	0.247578747507	0.752421252493
chr3_12910835_12910965	0.0	0.0	0.900676643838	0.0993233561621
chr6_84562569_84562690	0.0	1.0	0.0724282233918	0.927571776608
chr3_18237686_18238028	1.0	0.0	0.800852027997	0.199147972003
chr1_1067335_1067465	1.0	1.0	0.219346665711	0.780653334289
chr12_17311784_17313759	1.0	0.0	0.727909152381	0.272090847619
chr5_3186439_3187926	1.0	0.0	0.518806453745	0.481193546255
chr9_104124884_104125014	0.0	0.0	0.799415292338	0.200584707662
chr17_76262150_76262273	0.0	0.0	1.0	0.0
chr19_41936986_41938891	1.0	1.0	0.0843366096328	0.915663390367
chr19_2165096_2165788	1.0	1.0	0.0855238400057	0.914476159994
chr3_138582294_138582582	1.0	0.0	0.727246285291	0.272753714709
chr12_49833603_49833733	0.0	0.0	0.8350020482	0.1649979518
chr12_69724869_69725108	1.0	0.0	0.753737240115	0.246262759885
chr8_101228735_101228865	1.0	0.0	0.770594451979	0.229405548021
chr2_131149333_131149678	1.0	0.0	0.833814905485	0.166185094515
chr12_125346086_125346324	1.0	1.0	0.130134789549	0.869865210451
chr2_105032493_105034445	1.0	1.0	0.00980919967214	0.990190800328
chr2_112400480_112400610	1.0	1.0	0.417502310009	0.582497689991
chr6_126241150_126241321	1.0	0.0	0.796161538172	0.203838461828
chr2_121832418_121833317	1.0	0.0	0.612106638767	0.387893361233
chr1_68166463_68166766	1.0	1.0	0.121491871961	0.878508128039
chr22_49192335_49192465	0.0	1.0	0.0776818823075	0.922318117692
chr2_172344650_172344780	0.0	1.0	0.0291221999686	0.970877800031
chr6_163276830_163279930	1.0	0.0	0.549405662252	0.450594337748
chr3_157589226_157590363	1.0	0.0	0.569361084543	0.430638915457
chr5_95768440_95768567	0.0	1.0	0.128052632849	0.871947367151
chr3_13493281_13493606	1.0	0.0	0.813240405749	0.186759594251
chr4_40240312_40240963	1.0	0.0	0.812058680236	0.187941319764
chr2_120973702_120973832	0.0	0.0	0.610652262956	0.389347737044
chr6_3349397_3352257	1.0	0.0	0.703069525343	0.296930474657
chr2_158999521_158999645	1.0	1.0	0.324579939679	0.675420060321
chr20_17207803_17207931	0.0	0.0	0.857303289723	0.142696710277
chr7_4681329_4681565	1.0	1.0	0.0740948900585	0.925905109941
chr7_33078172_33078302	0.0	1.0	0.122002241475	0.877997758525
chr11_5641904_5642034	0.0	0.0	0.860313633497	0.139686366503
chr1_202132024_202132258	1.0	0.0	0.775654798777	0.224345201223
chr18_55888435_55888565	0.0	0.0	0.737138649408	0.262861350592
chr6_137738029_137738155	1.0	1.0	0.356782774024	0.643217225976
chr1_234459065_234459189	0.0	0.0	0.71043208465	0.28956791535
chr2_102972879_102973000	0.0	1.0	0.0757473117109	0.924252688289
chr2_224808400_224808522	0.0	0.0	0.996477694236	0.00352230576441
chr18_34719386_34720720	1.0	0.0	0.522397574588	0.477602425412
chr10_114723659_114723783	1.0	0.0	0.968456087188	0.0315439128123
chr22_43599080_43599210	0.0	1.0	0.00970626993452	0.990293730065
chrX_39630853_39630983	0.0	0.0	0.639875531204	0.360124468796
chr1_119542200_119542321	0.0	1.0	0.326549332875	0.673450667125
chr4_93103612_93103785	1.0	0.0	0.826704105886	0.173295894114
chr8_97602304_97602434	0.0	1.0	0.0136856169527	0.986314383047
chr19_15618472_15618599	0.0	0.0	0.963715931035	0.0362840689653
chr1_168104984_168105114	0.0	0.0	0.889729881922	0.110270118078
chrX_39021934_39022064	0.0	0.0	0.686796902232	0.313203097768
chr2_240201720_240202445	1.0	1.0	0.345924925967	0.654075074033
chr18_44779639_44779769	0.0	0.0	0.792544719468	0.207455280532
chr10_116064087_116064209	0.0	0.0	0.76647008917	0.23352991083
chr11_43708535_43708665	0.0	0.0	0.746418007304	0.253581992696
chr3_196255741_196255873	1.0	0.0	0.990369742387	0.0096302576132
chr4_6734442_6734743	1.0	1.0	0.052255743659	0.947744256341
chr5_149110836_149111455	1.0	1.0	0.0582788114612	0.941721188539
chr7_22162881_22162961	1.0	1.0	0.0228193503073	0.977180649693
chr17_79064435_79064565	0.0	0.0	0.796522636804	0.203477363196
chr12_83409800_83409928	0.0	1.0	0.0110119773794	0.988988022621
chr17_27207335_27207465	1.0	1.0	0.0296868226856	0.970313177314
chr2_171095427_171095550	0.0	1.0	0.00636422620549	0.993635773795
chr18_60193382_60194139	1.0	1.0	0.150839213089	0.849160786911
chr10_50508434_50508798	1.0	0.0	0.708882850515	0.291117149485
chr1_161514854_161514984	0.0	1.0	0.0914755116073	0.908524488393
chr12_7063106_7063236	1.0	1.0	0.0799596437981	0.920040356202
chr22_38381623_38382457	1.0	0.0	0.605429180525	0.394570819475
chr19_17438679_17438800	0.0	0.0	0.522295784278	0.477704215722
chr22_25081800_25081928	0.0	1.0	0.306403853999	0.693596146001
chr1_213498112_213501134	1.0	0.0	0.699044432565	0.300955567435
chr16_55079237_55080429	1.0	1.0	0.470982808742	0.529017191258
chr12_7000184_7000641	1.0	0.0	0.979801900336	0.0201980996638
chr2_220771085_220773279	1.0	0.0	0.685929228186	0.314070771814
chr3_193489359_193491333	1.0	0.0	0.796469414175	0.203530585825
chr10_94513996_94517989	1.0	1.0	0.0144569511524	0.985543048848
chr7_26728697_26729802	1.0	0.0	0.657486670726	0.342513329274
chr16_71065663_71065793	0.0	0.0	0.746249774019	0.253750225981
chr13_20293756_20293886	0.0	1.0	0.0902452377126	0.909754762287
chr17_3910476_3910606	0.0	1.0	0.225388599767	0.774611400233
chr2_178281635_178281765	0.0	1.0	0.121421853502	0.878578146498
chr15_65596702_65597188	1.0	1.0	0.0125719857244	0.987428014276
chr5_142965486_142966022	1.0	0.0	0.654364141328	0.345635858672
chr7_69596979_69598263	1.0	0.0	0.753656289941	0.246343710059
chr6_28661977_28662107	0.0	1.0	0.223561177349	0.776438822651
chr10_21786407_21786537	0.0	1.0	0.0134551338275	0.986544866173
chr9_35490605_35490735	0.0	1.0	0.393467082302	0.606532917698
chr16_14395683_14396371	1.0	1.0	0.0588602341033	0.941139765897
chr16_3221455_3221585	0.0	0.0	0.664895978608	0.335104021392
chr1_150986306_150986436	0.0	0.0	0.99821043771	0.00178956228956
chr5_58232883_58233370	1.0	0.0	0.983663876524	0.0163361234758
chr17_27506307_27506816	1.0	0.0	0.872374148546	0.127625851454
chr2_32922381_32922511	0.0	1.0	0.150191425668	0.849808574332
chr2_73124730_73126091	1.0	0.0	0.568680373327	0.431319626673
chr10_35379875_35380000	0.0	1.0	0.25911448465	0.74088551535
chr17_40438296_40438586	1.0	0.0	0.964634666331	0.035365333669
chr2_86851423_86851553	0.0	0.0	0.745793674009	0.254206325991
chr19_8115456_8115774	1.0	0.0	0.96823258967	0.0317674103297
chr1_205257397_205257527	1.0	0.0	0.623312545563	0.376687454437
chr1_90372321_90372729	1.0	1.0	0.0602290996835	0.939770900316
chr5_138620359_138620541	1.0	0.0	0.975393230232	0.0246067697681
chr5_179512408_179512535	0.0	0.0	0.80161224287	0.19838775713
chr6_26521003_26521206	1.0	0.0	0.751287993226	0.248712006774
chr13_107185175_107185305	0.0	1.0	0.253495221243	0.746504778757
chr1_54953784_54954325	1.0	1.0	0.0489448570409	0.951055142959
chr5_141224935_141225065	0.0	0.0	0.943003539816	0.0569964601842
chr20_56014710_56019293	1.0	0.0	0.758115048373	0.241884951627
chr6_36812296_36812426	0.0	1.0	0.337442139636	0.662557860364
chr10_22771312_22771440	1.0	1.0	0.0740948900585	0.925905109941
chr6_2969414_2969544	0.0	0.0	0.794917126552	0.205082873448
chr18_22692416_22693640	1.0	0.0	0.580087307788	0.419912692212
chr5_11904795_11904925	0.0	0.0	0.744550583941	0.255449416059
chr17_47815825_47816028	1.0	1.0	0.0923412698873	0.907658730113
chr1_181110078_181110201	1.0	1.0	0.0773447217513	0.922655278249
chr11_132953272_132953400	1.0	1.0	0.321590905153	0.678409094847
chr6_15555860_15556076	1.0	0.0	0.83876656245	0.16123343755
chr4_144280232_144280410	1.0	0.0	0.70479450574	0.29520549426
chr6_113267324_113267452	0.0	1.0	0.0730900628211	0.926909937179
chr4_4679851_4679981	0.0	1.0	0.374536211185	0.625463788815
chr22_35528321_35528338	1.0	1.0	0.119484580471	0.880515419529
chr9_73035561_73035945	1.0	1.0	0.240487091911	0.759512908089
chr19_14789611_14789897	1.0	0.0	0.859653507408	0.140346492592
chr1_236431064_236431243	1.0	0.0	0.8509176934	0.1490823066
chr22_39638787_39638914	0.0	0.0	0.801390004105	0.198609995895
chr2_190563202_190563330	0.0	0.0	0.998402299738	0.00159770026239
chr2_85664544_85665596	1.0	1.0	0.12258195162	0.87741804838
chr14_106857348_106857526	1.0	0.0	0.823309284311	0.176690715689
chr15_85519384_85519514	1.0	0.0	0.977921216664	0.0220787833363
chr9_128919674_128920432	1.0	0.0	0.506273286597	0.493726713403
chr3_141196156_141196286	0.0	1.0	0.0349703278784	0.965029672122
chr21_16129964_16130277	1.0	1.0	0.0316719457543	0.968328054246
chr5_137827710_137828119	1.0	0.0	0.808806196267	0.191193803733
chr4_77406096_77406226	0.0	1.0	0.276988988975	0.723011011025
chr19_604629_604764	1.0	1.0	0.144062611784	0.855937388216
chr1_229286600_229286723	0.0	0.0	0.766017107529	0.233982892471
chr11_92767972_92767992	1.0	1.0	0.013488755278	0.986511244722
chr13_91627267_91627397	0.0	0.0	0.715927122714	0.284072877286
chr4_87895042_87895172	1.0	1.0	0.15031036703	0.84968963297
chr17_36204663_36204793	0.0	0.0	0.712646649902	0.287353350098
chr1_180581421_180581551	0.0	1.0	0.38732745953	0.61267254047
chr3_137047544_137049271	1.0	0.0	0.609211711231	0.390788288769
chr3_142801435_142801563	0.0	0.0	0.696713873378	0.303286126622
chr1_161591982_161592107	1.0	0.0	0.861144816113	0.138855183887
chr20_22383355_22383485	1.0	1.0	0.310319274615	0.689680725385
chr11_27231193_27231323	1.0	1.0	0.38732745953	0.61267254047
chr20_4063933_4064413	1.0	0.0	0.823952827028	0.176047172972
chr9_27371446_27371569	0.0	1.0	0.489941981649	0.510058018351
chr19_2165127_2165257	0.0	1.0	0.394531272685	0.605468727315
chr1_162038800_162038928	0.0	1.0	0.424331694692	0.575668305308
chr20_49500292_49500422	1.0	0.0	0.777327882671	0.222672117329
chr5_88365431_88365555	0.0	1.0	0.22432378347	0.77567621653
chr20_49100027_49100544	1.0	1.0	0.0845133575368	0.915486642463
chr6_42228604_42228726	0.0	0.0	0.946474311311	0.0535256886887
chr1_44513077_44513200	1.0	1.0	0.252716894085	0.747283105915
chr17_2339673_2339800	0.0	0.0	0.829938249823	0.170061750177
chr3_194041509_194041632	0.0	0.0	0.855540572491	0.144459427509
chr5_124004846_124004973	1.0	0.0	0.684762349409	0.315237650591
chr9_131321335_131321464	1.0	0.0	0.788878596913	0.211121403087
chr6_42336033_42336314	1.0	0.0	0.53151863557	0.46848136443
chr7_6741580_6741996	1.0	1.0	0.0204188800536	0.979581119946
chr12_24233884_24235634	1.0	0.0	0.613177258643	0.386822741357
chr5_91970162_91972034	1.0	0.0	0.559367491764	0.440632508236
chr17_28067120_28067250	0.0	0.0	0.808587463434	0.191412536566
chr16_1980015_1980141	0.0	0.0	0.911652645512	0.0883473544878
chr6_161740434_161740560	0.0	1.0	0.0322469637184	0.967753036282
chr12_47358074_47358200	0.0	0.0	0.698986410371	0.301013589629
chr12_97468703_97471089	1.0	1.0	0.0399561320355	0.960043867965
chr1_159859603_159860031	1.0	1.0	0.107643045885	0.892356954115
chr1_6053603_6054107	1.0	0.0	0.998023191095	0.00197680890538
chr17_17715873_17716000	0.0	0.0	0.716881930241	0.283118069759
chr7_1659138_1659514	1.0	0.0	0.900676643838	0.0993233561621
chr1_93423889_93424017	0.0	0.0	0.78222322032	0.21777677968
chr1_160982920_160983992	1.0	0.0	0.991543742201	0.00845625779885
chr2_122951332_122951462	0.0	0.0	0.792160974937	0.207839025063
chr2_28844313_28844436	0.0	0.0	0.699673068308	0.300326931692
chr15_100248271_100248401	0.0	0.0	0.724622876846	0.275377123154
chr2_238522379_238526567	1.0	0.0	0.812756610095	0.187243389905
chr10_74436264_74436425	1.0	1.0	0.00980919967214	0.990190800328
chr1_149721567_149721690	0.0	0.0	0.932515968059	0.0674840319414
chr16_74404805_74404935	0.0	1.0	0.33408919024	0.66591080976
chr11_64216200_64216327	1.0	1.0	0.434698699791	0.565301300209
chr19_52051082_52051228	1.0	1.0	0.141383997413	0.858616002587
chr5_9456335_9456465	0.0	1.0	0.220588277574	0.779411722426
chr12_94093177_94093307	0.0	1.0	0.0104664716248	0.989533528375
chr7_10684318_10685359	1.0	1.0	0.00280508181149	0.997194918189
chr16_46823783_46824029	1.0	1.0	0.17273528303	0.82726471697
chr17_70739435_70739565	0.0	0.0	0.808121388137	0.191878611863
chr17_56701235_56701661	1.0	0.0	0.798254240074	0.201745759926
chr6_126071368_126071498	0.0	1.0	0.167513714411	0.832486285589
chr7_152396321_152396446	0.0	1.0	0.19982880758	0.80017119242
chr7_1416814_1417157	1.0	1.0	0.490569804953	0.509430195047
chr15_24921335_24921465	1.0	0.0	0.585774602963	0.414225397037
chr10_76004987_76005117	0.0	0.0	0.881088807344	0.118911192656
chr14_34305475_34305600	0.0	1.0	0.125159343981	0.874840656019
chr9_128454078_128454200	0.0	0.0	0.83266421435	0.16733578565
chr4_110482462_110482591	1.0	0.0	0.739673409741	0.260326590259
chr3_71099157_71100851	1.0	0.0	0.555552636126	0.444447363874
chr10_11721307_11722768	1.0	0.0	0.764613315764	0.235386684236
chr7_21003280_21004750	1.0	0.0	0.651896922956	0.348103077044
chr3_195580877_195581000	1.0	1.0	0.154171767271	0.845828232729
chr3_125231055_125231184	0.0	0.0	0.62419618128	0.37580381872
chr3_34051079_34051209	0.0	0.0	0.667791668341	0.332208331659
chr9_133353647_133355097	1.0	0.0	0.684455829652	0.315544170348
chr4_79689251_79689375	0.0	1.0	0.134537777229	0.865462222771
chr8_38831160_38831288	0.0	1.0	0.0315836890663	0.968416310934
chr5_141930055_141932276	1.0	0.0	0.792720573553	0.207279426447
chr8_9755964_9756094	0.0	0.0	0.796575182674	0.203424817326
chr10_77726861_77727618	1.0	0.0	0.518194288777	0.481805711223
chr4_185711022_185711152	0.0	0.0	0.753648642998	0.246351357002
chr1_233779200_233779327	1.0	1.0	0.326938589886	0.673061410114
chr4_164465473_164465596	0.0	1.0	0.135016401441	0.864983598559
chr14_58637905_58638297	1.0	0.0	0.81375781227	0.18624218773
chr11_46294440_46294570	1.0	1.0	0.316063712881	0.683936287119
chr17_7738822_7740614	1.0	0.0	0.934869294931	0.0651307050692
chr6_43894411_43894725	1.0	1.0	0.0454928850547	0.954507114945
chr13_113367992_113368122	1.0	1.0	0.100064954147	0.899935045853
chr1_88025863_88027203	1.0	0.0	0.639189198064	0.360810801936
chr9_14395800_14395926	1.0	1.0	0.124335094528	0.875664905472
chr3_72333896_72334026	0.0	0.0	0.961586876443	0.0384131235568
chr3_71277312_71278956	1.0	0.0	0.603417713383	0.396582286617
chr9_81010879_81014103	1.0	0.0	0.729163295855	0.270836704145
chr20_44036618_44036748	0.0	0.0	0.986526814009	0.0134731859908
chr7_116618136_116618266	1.0	0.0	0.803545736757	0.196454263243
chr1_10795106_10799241	1.0	0.0	0.611820344386	0.388179655614
chr4_57793645_57793775	0.0	0.0	0.66223778003	0.33776221997
chr13_45548343_45548468	1.0	1.0	0.358848809144	0.641151190856
chr5_176790168_176790403	1.0	0.0	0.642638435916	0.357361564084
chr11_17374298_17375700	1.0	1.0	0.0370034181881	0.962996581812
chr19_51898753_51899047	1.0	1.0	0.0894960016767	0.910503998323
chr6_159394234_159394364	0.0	1.0	0.00980919967214	0.990190800328
chr6_41410882_41411012	1.0	1.0	0.187954313298	0.812045686702
chr17_2771235_2771365	0.0	0.0	0.614114219499	0.385885780501
chr15_74870847_74872794	1.0	1.0	0.0770694798703	0.92293052013
chr10_82509932_82510235	1.0	0.0	0.867172297257	0.132827702743
chr12_53312254_53312405	1.0	1.0	0.280435536471	0.719564463529
chr13_73149054_73150028	1.0	0.0	0.696926067709	0.303073932291
chr14_36814302_36815937	1.0	0.0	0.561280504041	0.438719495959
chr2_43195156_43195444	1.0	1.0	0.149518841824	0.850481158176
chr8_101783436_101783566	0.0	1.0	0.00869857540273	0.991301424597
chr6_7074090_7074220	1.0	0.0	0.838887318776	0.161112681224
chr6_2953231_2953354	0.0	0.0	0.73467468459	0.26532531541
chr7_35268514_35269380	1.0	0.0	0.63617844022	0.36382155978
chrX_11366511_11366638	0.0	0.0	0.841598749259	0.158401250741
chr22_36358858_36358982	0.0	0.0	0.731207992188	0.268792007812
chr12_17171711_17174776	1.0	0.0	0.656474088395	0.343525911605
chrX_117957674_117957804	0.0	1.0	0.0395300679217	0.960469932078
chr1_247455258_247455388	0.0	1.0	0.126849591268	0.873150408732
chr19_18485152_18485556	1.0	1.0	0.364581919323	0.635418080677
chr17_78992000_78992331	1.0	0.0	0.943916428295	0.0560835717048
chr8_141489833_141489963	0.0	1.0	0.383021220695	0.616978779305
chr16_50869692_50871098	1.0	0.0	0.629973968913	0.370026031087
chr16_12049715_12049845	1.0	1.0	0.310797405839	0.689202594161
chr12_51720540_51720949	1.0	0.0	0.9833654168	0.0166345832002
chr6_35445364_35445634	1.0	1.0	0.39115485223	0.60884514777
chr13_113554670_113554800	0.0	0.0	0.730976857391	0.269023142609
chr17_75449129_75449259	0.0	1.0	0.110253857434	0.889746142566
chr6_29932777_29932958	1.0	0.0	0.840373294936	0.159626705064
chr10_120441546_120441676	0.0	0.0	0.752690063765	0.247309936235
chr17_27876927_27877057	0.0	0.0	0.839556404953	0.160443595047
chr8_27752440_27753351	1.0	0.0	0.634686037215	0.365313962785
chr1_7764543_7764931	1.0	1.0	0.193545860782	0.806454139218
chr6_11921182_11921467	1.0	0.0	0.924287259582	0.0757127404176
chr7_128471531_128472043	1.0	1.0	0.443681425555	0.556318574445
chr2_147172004_147173802	1.0	1.0	0.0521090903738	0.947890909626
chr2_145282928_145283058	0.0	0.0	0.724622876846	0.275377123154
chr1_110955017_110955141	0.0	1.0	0.0281207138774	0.971879286123
chr11_6461578_6461703	0.0	1.0	0.167082122668	0.832917877332
chr2_174988737_174990363	1.0	1.0	0.0539923222498	0.94600767775
chr11_88154831_88155112	1.0	1.0	0.040281128385	0.959718871615
chr11_5246081_5246211	1.0	1.0	0.0323376759953	0.967662324005
chr1_46111666_46112048	1.0	1.0	0.00579689971146	0.994203100289
chr14_102991046_102991386	1.0	0.0	0.789518332485	0.210481667515
chr1_245082176_245082355	1.0	0.0	0.755312037542	0.244687962458
chr6_151646519_151646649	0.0	0.0	0.906529649274	0.0934703507258
chr2_59540640_59541937	1.0	0.0	0.538640914396	0.461359085604
chr5_140983787_140984197	1.0	0.0	0.837190542191	0.162809457809
chrX_46509409_46509539	0.0	0.0	0.906078468922	0.0939215310783
chr2_227656309_227656561	1.0	1.0	0.406623213446	0.593376786554
chr18_9017103_9017601	1.0	1.0	0.1963812475	0.8036187525
chr2_212254840_212257158	1.0	1.0	0.0127631553156	0.987236844684
chr5_95272807_95272937	0.0	1.0	0.177448389716	0.822551610284
chr7_7249176_7249305	1.0	1.0	0.00611199667979	0.99388800332
chr6_35018135_35018265	0.0	1.0	0.341906719094	0.658093280906
chr20_45946049_45946481	1.0	1.0	0.0224675999517	0.977532400048
chr17_80158664_80158910	1.0	0.0	0.939394870951	0.060605129049
chr16_73070168_73070292	0.0	0.0	0.743157531367	0.256842468633
chr11_61637289_61637643	1.0	0.0	0.748831418696	0.251168581304
chr9_126537718_126539929	1.0	0.0	0.60735405431	0.39264594569
chr19_38307600_38307730	0.0	0.0	0.918401495994	0.0815985040056
chr17_55502200_55502327	0.0	0.0	0.849188014899	0.150811985101
chr18_49572585_49574511	1.0	0.0	0.581562503929	0.418437496071
chr7_26524662_26525636	1.0	0.0	0.62320377382	0.37679622618
chr11_69054197_69056378	1.0	1.0	0.0223642495952	0.977635750405
chr6_157176455_157176585	0.0	0.0	0.778896360803	0.221103639197
chr1_115052481_115052766	1.0	0.0	0.920315690121	0.0796843098791
chrX_136316806_136317871	1.0	0.0	0.511204265321	0.488795734679
chr6_112822313_112826325	1.0	0.0	0.705082970169	0.294917029831
chr15_65619735_65619865	0.0	0.0	0.651576182629	0.348423817371
chr2_158117931_158118105	1.0	1.0	0.120621893101	0.879378106899
chr8_92824759_92826618	1.0	0.0	0.576114501752	0.423885498248
chr12_124247132_124247262	0.0	0.0	0.726656308367	0.273343691633
chr19_823657_823956	1.0	1.0	0.403715628964	0.596284371036
chr9_140388730_140388770	1.0	1.0	0.0360044704049	0.963995529595
chr10_71335775_71338729	1.0	0.0	0.962557143574	0.0374428564255
chr6_146348903_146349033	0.0	1.0	0.13432544109	0.86567455891
chr1_21588176_21588724	1.0	1.0	0.0950124435678	0.904987556432
chr18_63078262_63078839	1.0	0.0	0.692694213079	0.307305786921
chr6_157112525_157112655	0.0	1.0	0.180397589475	0.819602410525
chr12_27174273_27174510	1.0	0.0	0.761784113295	0.238215886705
chr7_126341155_126341491	1.0	1.0	0.444753773497	0.555246226503
chr8_71096615_71096745	0.0	0.0	0.760510203777	0.239489796223
chr12_111736987_111737114	1.0	1.0	0.131624275146	0.868375724854
chr1_97610491_97611741	1.0	0.0	0.631836223625	0.368163776375
chr6_69471294_69471734	1.0	0.0	0.909619829206	0.090380170794
chr1_150949569_150950014	1.0	1.0	0.387201750673	0.612798249327
chr10_124827454_124829734	1.0	0.0	0.696997772953	0.303002227047
chr1_10448314_10448444	0.0	1.0	0.0535269508853	0.946473049115
chr14_65292329_65292459	1.0	1.0	0.0641336890716	0.935866310928
chr9_128869446_128870934	1.0	0.0	0.660061315503	0.339938684497
chr1_147806841_147807184	1.0	0.0	0.856616860724	0.143383139276
chr1_31251287_31251533	1.0	0.0	0.601209208517	0.398790791483
chr11_134124453_134124658	1.0	1.0	0.0939168538807	0.906083146119
chr19_52192085_52192767	1.0	1.0	0.47178338909	0.52821661091
chrX_24894335_24896084	1.0	0.0	0.532738953611	0.467261046389
chr17_30186610_30186740	0.0	0.0	0.721027396789	0.278972603211
chr20_34495267_34495397	0.0	0.0	0.954132133364	0.0458678666363
chr6_16332077_16332200	0.0	0.0	0.748126449806	0.251873550194
chr16_66937076_66939560	1.0	0.0	0.754930120697	0.245069879303
chr20_45870109_45870518	1.0	1.0	0.305933936549	0.694066063451
chr13_44717467_44717597	1.0	1.0	0.0389095765772	0.961090423423
chr5_172216221_172216413	1.0	0.0	0.788684676669	0.211315323331
chr17_60729456_60729582	0.0	1.0	0.463845069277	0.536154930723
chr7_106209189_106209713	1.0	1.0	0.287046390474	0.712953609526
chr3_69918954_69919084	0.0	1.0	0.400612969318	0.599387030682
chr4_95469761_95469962	1.0	0.0	0.713019352204	0.286980647796
chr19_14172203_14172333	1.0	1.0	0.0994634843802	0.90053651562
chr12_49628278_49628526	1.0	0.0	0.744251295707	0.255748704293
chr5_137800317_137800564	1.0	0.0	0.983041407711	0.0169585922892
chr15_90392200_90392323	0.0	0.0	0.997460597486	0.00253940251411
chr1_40848967_40849502	1.0	0.0	0.82349844472	0.17650155528
chr21_34099919_34100044	0.0	0.0	0.969508718767	0.0304912812334
chr15_95664180_95664310	0.0	1.0	0.12600091158	0.87399908842
chr2_21585051_21585175	0.0	1.0	0.109719471478	0.890280528522
chr19_40923099_40923282	1.0	0.0	0.814225992961	0.185774007039
chr22_31688615_31688744	1.0	1.0	0.430358639017	0.569641360983
chr9_107037820_107037950	0.0	0.0	0.799882271819	0.200117728181
chr13_51087099_51087229	0.0	0.0	0.818374621032	0.181625378968
chr1_156629760_156630406	1.0	0.0	0.528945572168	0.471054427832
chr7_114299711_114302078	1.0	0.0	0.570781168419	0.429218831581
chr14_35727787_35727917	1.0	1.0	0.364560823571	0.635439176429
chr9_4544914_4545090	1.0	0.0	0.743705322181	0.256294677819
chr2_175203263_175204895	1.0	0.0	0.581380129414	0.418619870586
chr11_69258094_69258432	1.0	1.0	0.217398315027	0.782601684973
chr11_31502035_31503157	1.0	0.0	0.538421424797	0.461578575203
chr5_92031088_92033197	1.0	0.0	0.609243728247	0.390756271753
chr16_88560841_88560974	1.0	1.0	0.420243981456	0.579756018544
chr7_143127246_143127376	1.0	1.0	0.266664724957	0.733335275043
chr8_54798731_54798762	1.0	1.0	0.0811601547094	0.918839845291
chr10_35930347_35930477	0.0	1.0	0.0736742846998	0.9263257153
chr20_22904853_22904983	0.0	1.0	0.360181241511	0.639818758489
chr2_157720628_157721586	1.0	0.0	0.651689569277	0.348310430723
chrX_40017653_40017783	1.0	0.0	0.993333333333	0.00666666666667
chr3_4909917_4910799	1.0	0.0	0.918696973585	0.0813030264153
chr9_33415740_33415865	1.0	0.0	0.832422173462	0.167577826538
chr14_32953597_32954289	1.0	0.0	0.974185499835	0.0258145001649
chr7_21084342_21085460	1.0	1.0	0.462023442378	0.537976557622
chr7_127174386_127177546	1.0	1.0	0.00320796154045	0.99679203846
chr19_38210862_38210991	0.0	0.0	0.748116768006	0.251883231994
chr8_21901089_21902326	1.0	0.0	0.506905606366	0.493094393634
chr14_54976200_54976328	0.0	1.0	0.359709855051	0.640290144949
chr22_32160924_32161054	1.0	1.0	0.129612208559	0.870387791441
chr8_62413890_62414020	0.0	1.0	0.0301006601325	0.969899339867
chr14_102181963_102182125	1.0	0.0	0.663648013314	0.336351986686
chr11_94524519_94524649	0.0	0.0	0.933031438421	0.0669685615794
chr21_39430494_39430871	1.0	0.0	0.763231788965	0.236768211035
chr6_166795200_166795326	0.0	1.0	0.0831470288848	0.916852971115
chr11_71903299_71903429	0.0	0.0	0.628638658833	0.371361341167
chr9_17322200_17324371	1.0	0.0	0.697093302643	0.302906697357
chr13_29106909_29107160	1.0	1.0	0.0486623094126	0.951337690587
chr12_115124394_115125300	1.0	0.0	0.977962255701	0.0220377442991
chr3_155462997_155463127	0.0	0.0	0.929355874397	0.0706441256031
chr3_146221035_146221165	0.0	0.0	0.974193614698	0.0258063853024
chr12_8123169_8123746	1.0	0.0	0.729982836027	0.270017163973
chr12_109023569_109024011	1.0	1.0	0.0354272895551	0.964572710445
